record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
94,JOUR,Pesticide exposure in honey bees results in increased levels of the gut pathogen Nosema,"['Pettis, J.S.', 'Vanengelsdorp, D.', 'Johnson, J.', 'Dively, G.']",Naturwissenschaften,"Global pollinator declines have been attributed to habitat destruction, pesticide use, and climate change or some combination of these factors, and managed honey bees, Apis mellifera, are part of worldwide pollinator declines. Here we exposed honey bee colonies during three brood generations to sub-lethal doses of a widely used pesticide, imidacloprid, and then subsequently challenged newly emerged bees with the gut parasite, Nosema spp. The pesticide dosages used were below levels demonstrated to cause effects on longevity or foraging in adult honey bees. Nosema infections increased significantly in the bees from pesticide-treated hives when compared to bees from control hives demonstrating an indirect effect of pesticides on pathogen growth in honey bees. We clearly demonstrate an increase in pathogen growth within individual bees reared in colonies exposed to one of the most widely used pesticides worldwide, imidacloprid, at below levels considered harmful to bees. The finding that individual bees with undetectable levels of the target pesticide, after being reared in a sub-lethal pesticide environment within the colony, had higher Nosema is significant. Interactions between pesticides and pathogens could be a major contributor to increased mortality of honey bee colonies, including colony collapse disorder, and other pollinator declines worldwide. © 2012 The Author(s).",2012///,2012,10.1007/s00114-011-0881-1,99,2,153,158,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862777932&doi=10.1007%2fs00114-011-0881-1&partnerID=40&md5=5d71a1c690e98090e4463308d2b24954,Scopus,,,,,0,,0,607
362,JOUR,Metabolic profiling of Apis mellifera larvae treated with sublethal acetamiprid doses,"['Shi, X.', 'Shi, J.', 'Yu, L.', 'Wu, X.']",Ecotoxicology and Environmental Safety,"Acetamiprid is a neonicotinoid insecticide used in crop protection worldwide. Such widespread application can pose risks to pollinator insects, particularly to honeybees (Apis mellifera); therefore, the evaluation of the harmful effects of acetamiprid is necessary. Recent studies report behavior and gene expression dysfunction in honeybees, related to acetamiprid contamination. However, most studies do not consider potential metabolism disorders. To examine the effects of sublethal acetamiprid doses on the hemolymph metabolism of honeybees, worker bee larvae(2 days old) were fed with sucrose water containing different concentrations of acetamiprid (0, 5, and 25 mg/L) until capped (6 days old). The hemolymph (200 μL) of freshly capped larvae was collected for liquid chromatography-mass spectrometry (LC-MS). Overall, increasing acetamiprid exposure induced greater metabolic variations in worker bee larvae(treated groups compared to untreated). In the positive ion mode, 36 common differential metabolites in the acetamiprid-treated groups were screened from the identified differential metabolites. Of these, 19 metabolites were upregulated, and 17 were downregulated. 10 common differential metabolites were screened in the negative ion mode. 3 metabolites were upregulated, and 7 metabolites were downregulated. These common metabolites included traumatic acid, indole etc. These commonly differentiated metabolites were classified as compounds with biological roles, lipids, and phytochemical compounds, and others. The metabolic pathways of common differentiated metabolites with significant differences (P < 0.05) included the metabolism of tryptophan, purines, phenylalanine, etc. As the concentration of acetamiprid increased, the content of traumatic acid increased, the content of tryptophan metabolite L-kynurenine and indole decreased, and the content of lipids also decreased. Our results revealed that the damage to honeybee larvae increased when the acetamiprid solution formulations residue in their food had a concentration higher than 5 mg/L, causing metabolic disorders in various substances in larvae. Analysis of these metabolic processes can provide a theoretical basis for further research on the metabolism of acetamiprid-treated honeybees and elucidate the detoxification mechanisms. © 2023 The Authors",2023///,2023,10.1016/j.ecoenv.2023.114716,254,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149329442&doi=10.1016%2fj.ecoenv.2023.114716&partnerID=40&md5=1a2438fb811339d64936a616dc9239b0,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'ecotoxicology', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'acetamiprid', 'Acetamiprid', 'Article', 'controlled study', 'neonicotinoid pesticide', 'nonhuman', 'Apis mellifera', 'concentration (parameter)', 'honeybee', 'sucrose', 'larva', 'Larva', 'comparative study', 'liquid chromatography', 'Ecotoxicology', 'sublethal dose', 'down regulation', 'unclassified drug', 'metabolism', 'upregulation', 'detoxification', 'hemolymph', 'Honeybee larvae', 'indole', 'insect larva', 'kynurenine', 'lipid', 'Lipids', 'liquid chromatography-mass spectrometry', 'mass spectrometry', 'metabolic disorder', 'metabolic fingerprinting', 'metabolic regulation', 'metabolite', 'Metabolites', 'phenylalanine', 'phytochemical', 'purine', 'sugar intake', 'traumatic acid', 'tryptophan', 'Tryptophan', 'unsaturated fatty acid']",,,,0,,0,608
307,JOUR,Nitenpyram disturbs gut microbiota and influences metabolic homeostasis and immunity in honey bee (Apis mellifera L.),"['Zhu, L.', 'Qi, S.', 'Xue, X.', 'Niu, X.', 'Wu, L.']",Environmental Pollution,"Nitenpyram affected metabolism and immunity putatively caused by disordered gut microbiota, further decreased food consumption and survival of bees. © 2019 Elsevier Ltd; Recently, environmental risk and toxicity of neonicotinoid insecticides to honey bees have attracted extensive attention. However, toxicological understanding of neonicotinoid insecticides on gut microbiota is limited. In the present study, honey bees (Apis mellifera L.) were exposed to a series of nitenpyram for 14 days. Results indicated that nitenpyram exposure decreased the survival and food consumption of honey bees. Furthermore, 16S rRNA gene sequencing revealed that nitenpyram caused significant alterations in the relative abundance of several key gut microbiotas, which contribute to metabolic homeostasis and immunity. Using high-throughput RNA-Seq transcriptomic analysis, we identified a total of 526 differentially expressed genes (DEGs) that were significantly altered between nitenpyram-treated and control honey bee gut, including several genes related to metabolic, detoxification and immunity. In addition, Gene Ontology (GO) and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathway analysis showed nitenpyram affected several biological processes, of which most were related to metabolism. Collectively, our study demonstrates that the dysbiosis of gut microbiota in honey bee caused by nitenpyram may influence metabolic homeostasis and immunity of bees, and further decrease food consumption and survival of bees. © 2019 Elsevier Ltd",2020///,2020,10.1016/j.envpol.2019.113671,258,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076373514&doi=10.1016%2fj.envpol.2019.113671&partnerID=40&md5=a6380b51b72b1035117ca12ffbb644fc,Scopus,,,,,0,,0,609
423,JOUR,Enantioselective toxicity of the neonicotinoid dinotefuran on honeybee (Apis mellifera) larvae,"['Sun, J.', 'Wu, J.', 'Zhang, X.', 'Wei, Q.', 'Kang, W.', 'Wang, F.', 'Liu, F.', 'Zhao, M.', 'Xu, S.', 'Han, B.']",Science of the Total Environment,"The threat of neonicotinoids to insect pollinators, particularly honeybees (Apis mellifera), is a global concern, but the risk of chiral neonicotinoids to insect larvae remains poorly understood. In the current study, we evaluated the acute and chronic toxicity of dinotefuran enantiomers to honeybee larvae in vitro and explored the mechanism of toxicity. The results showed that the acute median lethal dose (LD50) of S-dinotefuran to honeybee larvae was 30.0 μg/larva after oral exposure for 72 h, which was more toxic than rac-dinotefuran (92.7 μg/larva) and R-dinotefuran (183.6 μg/larva). Although the acute toxicity of the three forms of dinotefuran to larvae was lower than that to adults, chronic exposure significantly reduced larval survival, larval weight, and weight of newly emerged adults. Analysis of gene expression and hormone titer indicated that dinotefuran affects larval growth and development by interfering with nutrient digestion and absorption and the molting system. Analysis of hemolymph metabolome further revealed that disturbances in the neuroactive ligand-receptor interaction pathway and energy metabolism are the key mechanisms of dinotefuran toxicity to bee larvae. In addition, melatonin and vitellogenin are used by larvae to cope with dinotefuran-induced oxidative stress. Our results contribute to a comprehensive understanding of dinotefuran damage to bees and provide new insights into the mechanism of enantioselective toxicity of insecticides to insect larvae. © 2024 Elsevier B.V.",2024///,2024,10.1016/j.scitotenv.2024.174014,944,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196271915&doi=10.1016%2fj.scitotenv.2024.174014&partnerID=40&md5=0297bcf7065222ff818ed437ed76b683,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'Article', 'controlled study', 'neonicotinoid pesticide', 'nonhuman', 'Apis mellifera', 'drug effect', 'guanidine derivative', 'Guanidines', 'honeybee', 'toxicity', 'larva', 'Larva', 'chronic toxicity', 'acute toxicity', 'metabolome', 'Toxicity', 'gene expression', 'unclassified drug', 'vitellogenin', 'LD50', 'Lethal Dose 50', 'metabolism', 'LC50', 'Gene expression', 'high performance liquid chromatography', 'real time polymerase chain reaction', 'hemolymph', 'insect larva', 'liquid chromatography-mass spectrometry', 'mass spectrometry', 'neurotoxicity', 'neurology', 'electrospray', 'transmission electron microscopy', 'Metabolomes', 'metabolomics', 'absorption', 'dinotefuran', 'Metabolism', 'energy metabolism', 'Energy metabolism', 'quality control', 'Dinotefuran', 'Neurotoxicity', 'hormone', 'enzyme linked immunosorbent assay', 'oxidative stress', 'Oxidative stress', 'Enantioselective', 'Enantioselectivity', 'stereoisomerism', 'Stereoisomerism', 'Enantiomers', 'enantioselectivity', 'Blood', 'Haemolymph', 'Chiral neonicotinoid', 'digestion', 'Hemolymph metabolome', 'Hormone', 'KEGG', 'melatonin', 'neonicotinoid dinotefuran', 'nucleotide metabolism', 'overall survival', 'principal component analysis']",,,,0,,0,610
100,JOUR,Performance of honey bee colonies under a long-lasting dietary exposure to sublethal concentrations of the neonicotinoid insecticide thiacloprid,"['Siede, R.', 'Faust, L.', 'Meixner, M.D.', 'Maus, C.', 'Grünewald, B.', 'Büchler, R.']",Pest Management Science,"BACKGROUND: Substantial honey bee colony losses have occurred periodically in the last decades. The drivers for these losses are not fully understood. The influence of pests and pathogens are beyond dispute, but in addition, chronic exposure to sublethal concentrations of pesticides has been suggested to affect the performance of honey bee colonies. This study aims to elucidate the potential effects of a chronic exposure to sublethal concentrations (one realistic worst-case concentration) of the neonicotinoid thiacloprid to honey bee colonies in a three year replicated colony feeding study. RESULTS: Thiacloprid did not significantly affect the colony strength. No differences between treatment and control were observed for the mortality of bees, the infestation with the parasitic mite Varroa destructor and the infection levels of viruses. No colony losses occurred during the overwintering seasons. Furthermore, thiacloprid did not influence the constitutive expression of the immunity-related hymenoptaecin gene. However, upregulation of hymenoptaecin expression as a response to bacterial challenge was less pronounced in exposed bees than in control bees. CONCLUSION: Under field conditions, bee colonies are not adversely affected by a long-lasting exposure to sublethal concentrations of thiacloprid. No indications were found that field-realistic and higher doses exerted a biologically significant effect on colony performance. © 2017 The Authors. Pest Management Science published by John Wiley & Sons Ltd on behalf of Society of Chemical Industry. © 2017 The Authors. Pest Management Science published by John Wiley & Sons Ltd on behalf of Society of Chemical Industry.",2017///,2017,10.1002/ps.4547,73,7,1334,1344,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017096299&doi=10.1002%2fps.4547&partnerID=40&md5=322f1acf66d65a681e4a637626ab2ff3,Scopus,,,,,0,,0,611
273,JOUR,"Interaction of varroa destructor and sublethal clothianidin doses during the larval stage on subsequent adult honey bee (Apis mellifera L.) health, cellular immunity, deformed wing virus levels and differential gene expression","['Morfin, N.', 'Goodwin, P.H.', 'Guzman-Novoa, E.']",Microorganisms,"Honeybees (Apis mellifera L.) are exposed to many parasites, but little is known about interactions with abiotic stressors on their health, particularly when affected as larvae. Larvae were exposed singly and in combination to the parasitic mite Varroa destructor and three sublethal doses of the neonicotinoid insecticide clothianidin to evaluate their effects on survivorship, weight, haemocyte counts, deformed wing virus (DWV) levels and gene expression of the adult bees that subsequently developed. Clothianidin significantly reduced bee weight at the highest dose and was associated with an increase in haemocyte counts at the lowest dose, whereas V. destructor parasitism increased DWV levels, reduced bee emergence, lowered weight and reduced haemocyte counts. An interaction between the two stressors was observed for weight at emergence. Among the differentially expressed genes (DEGs), V. destructor infestation resulted in broader down-regulatory effects related to immunity that was often shared with the combined stressors, while clothianidin resulted in a broader up-regulatory effect more related to central metabolic pathways that was often shared with the combined stressors. Parasites and abiotic stressors can have complex interactions, including additive effects on reduced weight, number of up-regulated DEGs and biological pathways associated with metabolism. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",2020///,2020,10.3390/microorganisms8060858,8,6,1,16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086177627&doi=10.3390%2fmicroorganisms8060858&partnerID=40&md5=22d18b1769f3cd8287a153acc42d0b8d,Scopus,"['Neonicotinoid insecticides', 'Deformed wing virus', 'Varroa destructor', 'Gene expression', 'Clothianidin', 'Honeybees', 'Interaction']",,,,0,,0,612
447,JOUR,Interaction between Thiamethoxam and Deformed Wing Virus Type A on Wing Characteristics and Expression of Immune and Apoptosis Genes in Apis mellifera,"['Phokasem, P.', 'Mookhploy, W.', 'Krongdang, S.', 'Sinpoo, C.', 'Chantawannakul, P.']",Insects,"Honey bees are economically important insects for crop pollination. They play a significant role as pollinators of wild plants and agricultural crops and produce economical products, such as honey, royal jelly, wax, pollen, propolis, and venom. Despite their ecological and economical importance, the global honey bee population is in decline due to factors including pathogens, parasites, intensive agriculture, and pesticides. Moreover, these factors may be interlinked and exacerbate the loss of honey bees. This study aimed to investigate the interaction between a pesticide, thiamethoxam, and deformed wing virus type A (DWV-A) to honey bees and the effects on survival rate, wing characteristics, and expression of immune and apoptosis genes in Apis mellifera. We described the potential interaction between thiamethoxam and DWV-A on honey bee wing characteristics, DWV-A loads, and the expressions of immune (defensin, abaecin, and hymenoptaecin) and apoptosis genes (buffy, apaf1, caspase3-like, caspase8-like, and caspase9-like). Honey bee larvae were fed with three different thiamethoxam doses (0.001, 1.4, and 14.3 ng/µL of the diet). Then, thiamethoxam-treated white-eyed pupae were injected with 107 copy numbers/honey bee of the DWV-A genome. The interaction between thiamethoxam and DWV-A caused a high mortality rate, crippled wings in newly emerged adult honey bees (100%), and resulted in induced expression of hymenoptaecin gene compared to the control group, while downregulation of caspase8-like, caspase9-like genes compared to the DWV injection group. Therefore, the potential interaction between thiamethoxam and DWV-A might have a deleterious effect on honey bee lifespan. The results from this study could be used as a tool to combat DWV-A infection and mitigate pesticide usage to alleviate the decrease in the honey bee population. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",2022///,2022,10.3390/insects13060515,13,6,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132309232&doi=10.3390%2finsects13060515&partnerID=40&md5=9fa08829359b8a22b54c933b1b5aca48,Scopus,"['thiamethoxam', 'apoptosis', 'pesticides', 'DWV-A', 'immune', 'pathogens']",,,,0,,0,613
358,JOUR,Effects of the insecticide imidacloprid on the post-embryonic development of the honey bee Apis mellifera (Hymenoptera: Apidae),"['Carneiro, L.S.', 'Santos, C.G.', 'Resende, M.T.C.S.D.', 'Souza, D.L.L.D.', 'Souza, D.D.S.', 'Souza, A.M.D.C.', 'Motta, J.V.D.O.', 'Nere, P.H.A.', 'Oliveira, A.H.D.', 'Serrão, J.E.']",Science of the Total Environment,"The widespread use of pesticides in agriculture has been linked to declines in bee populations worldwide. Imidacloprid is a widely used systemic insecticide that can be found in the pollen and nectar of plants and has the potential to negatively impact the development of bee larvae. We investigated the effects of oral exposure to a realistic field concentration (20.5 ng g−1) of imidacloprid on the midgut and fat body of Apis mellifera worker larvae. Our results showed that larvae exposed to imidacloprid exhibited changes in the midgut epithelium, including disorganization of the brush border, nuclear chromatin condensation, cytoplasm vacuolization, and release of cell fragments indication cell death. Additionally, histochemical analysis revealed that the midgut brush border glycocalyx was disorganized in exposed larvae. The fat body cells of imidacloprid-exposed larvae had a decrease in the size of lipid droplets from 50 to 8 μm and increase of 100 % of protein content, suggesting possible responses to the stress caused by the insecticide. However, the expression of de cdc20 gene, which plays a role in cell proliferation, was not affected in the midgut and fat body of treated larvae. These results suggest that imidacloprid negatively affects non-target organs during the larval development of A. mellifera potentially impacting this important pollinator species. © 2023 Elsevier B.V.",2023///,2023,10.1016/j.scitotenv.2023.167278,905,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172681034&doi=10.1016%2fj.scitotenv.2023.167278&partnerID=40&md5=53cc5bad5545d381b1838b4a9dec7794,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'Hymenoptera', 'imidacloprid', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pollinator', 'Article', 'Cell proliferation', 'controlled study', 'nonhuman', 'Plants (botany)', 'pollution exposure', 'Apis mellifera', 'concentration (parameter)', 'honeybee', 'Food products', 'Imidacloprids', 'larva', 'Larva', 'Honey bee', 'gene expression', 'Cell death', 'gene', 'Genes', 'long term exposure', 'animal tissue', 'midgut', 'Pollinator', 'Fat body', 'protein', 'larval development', 'population decline', 'lipid', 'histopathology', 'cytoplasm', 'fat pad', 'embryonic development', 'embryo', 'embryo development', 'brush border', 'cell death', 'chromatin condensation', 'Development', 'protein content', 'cell proliferation', 'polysaccharide', 'cdc20 gene', 'Cdc20 gene', 'Digestive tract', 'Embryonic Development', 'epithelium', 'fat droplet', 'glycocalyx', 'histochemistry', 'Honey bee, neonicotinoid']",,,,0,,0,614
200,JOUR,Toxicological status changes the susceptibility of the honey bee Apis mellifera to a single fungicidal spray application,"['Almasri, H.', 'Tavares, D.A.', 'Tchamitchian, S.', 'Pélissier, M.', 'Sené, D.', 'Cousin, M.', 'Brunet, J.-L.', 'Belzunces, L.P.']",Environmental Science and Pollution Research,"During all their life stages, bees are exposed to residual concentrations of pesticides, such as insecticides, herbicides, and fungicides, stored in beehive matrices. Fungicides are authorized for use during crop blooms because of their low acute toxicity to honey bees. Thus, a bee that might have been previously exposed to pesticides through contaminated food may be subjected to fungicide spraying when it initiates its first flight outside the hive. In this study, we assessed the effects of acute exposure to the fungicide in bees with different toxicological statuses. Three days after emergence, bees were subjected to chronic exposure to the insecticide imidacloprid and the herbicide glyphosate, either individually or in a binary mixture, at environmental concentrations of 0.01 and 0.1 μg/L in food (0.0083 and 0.083 μg/kg) for 30 days. Seven days after the beginning of chronic exposure to the pesticides (10 days after emergence), the bees were subjected to spraying with the fungicide difenoconazole at the registered field dosage. The results showed a delayed significant decrease in survival when honey bees were treated with the fungicide. Fungicide toxicity increased when honey bees were chronically exposed to glyphosate at the lowest concentration, decreased when they were exposed to imidacloprid, and did not significantly change when they were exposed to the binary mixture regardless of the concentration. Bees exposed to all of these pesticide combinations showed physiological disruptions, revealed by the modulation of several life history traits related mainly to metabolism, even when no effect of the other pesticides on fungicide toxicity was observed. These results show that the toxicity of active substances may be misestimated in the pesticide registration procedure, especially for fungicides. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",2021///,2021,10.1007/s11356-021-13747-3,28,31,42807,42820,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103642676&doi=10.1007%2fs11356-021-13747-3&partnerID=40&md5=366d1ad35a16b07eb2a6b9cb1c48843c,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pesticide', 'Pesticides', 'Apis mellifera', 'herbicide', 'Herbicides', 'fungicide', 'Fungicides, Industrial', 'Honey bee survival', 'Difenoconazole fungicide', 'Glyphosate herbicide', 'Imidacloprid insecticide', 'Toxicological status']",,,,0,,0,615
325,JOUR,Biochemical Indicators and Mortality in Honey Bee (Apis mellifera) Workers after Oral Exposure to Plant Protection Products and Their Mixtures,"['Migdał, P.', 'Murawska, A.', 'Berbeć, E.', 'Zarębski, K.', 'Ratajczak, N.', 'Roman, A.', 'Latarowski, K.']",Agriculture (Switzerland),"The honey bee obtains food from bee forage, which comprises crops grown in multi-hectare agricultural fields where various types of plant protection products such as pesticides are used. Some of these negatively affect the honey bee organism. In our research, we aimed to evaluate the effects of three pesticide groups: fungicides (tebuconazole), insecticides (acetamiprid), herbicides (glyphosate), and their mixtures on the functioning of honey bee workers (A. mellifera carnica). Pesticides in various proportions and dilutions were added to sugar syrups and then fed to the bees. Mortality and food intake were recorded daily, while hemolymph analysis was performed after seven days of exposure. Food intake, mortality, and the results of various biochemical analyses differed between the experimental group and the control group receiving untreated sugar syrup. PPP’s mixture of glyphosate tebuconazole and acetamiprid is more toxic to bees than single pesticides. Certain protection products such as pesticides can disrupt the antioxidant and detoxification systems associated with immunity in honey bees. Consequently, honey bees experience weaker conditions and their proper functioning deteriorates. The results obtained from biochemical changes provide a basis for field studies. © 2023 by the authors.",2024///,2024,10.3390/agriculture14010005,14,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183103423&doi=10.3390%2fagriculture14010005&partnerID=40&md5=55c6a86706152224c26d9fe13e54016e,Scopus,"['pesticide', 'toxicity', 'honey bee']",,,,0,,0,616
147,JOUR,Field rates of Sivanto™ (flupyradifurone) and Transform® (sulfoxaflor) increase oxidative stress and induce apoptosis in honey bees (Apis mellifera L.),"['Chakrabarti, P.', 'Carlson, E.A.', 'Lucas, H.M.', 'Melathopoulos, A.P.', 'Sagili, R.R.']",PLoS ONE,"Pesticide exposures can have detrimental impacts on bee pollinators, ranging from immediate mortality to sub-lethal impacts. Flupyradifurone is the active ingredient in Sivanto™ and sulfoxaflor is the active ingredient in Transform®. They are both relatively new insecticides developed with an intent to reduce negative effects on bees, when applied to bee-attractive crops. With the growing concern regarding pollinator health and pollinator declines, it is important to have a better understanding of any potential negative impacts, especially sublethal, of these pesticides on bees. This study reports novel findings regarding physiological stress experienced by bees exposed to field application rates of these two insecticides via a Potter Tower sprayer. Two contact exposure experiments were conducted—a shorter 6-hour study and a longer 10-day study. Honey bee mortality, sugar syrup and water consumption, and physiological responses (oxidative stress and apoptotic protein assays) were assessed in bees exposed to Sivanto™ and Transform®, and compared to bees in control group. For the longer, 10-day contact exposure experiment, only the Sivanto™ group was compared to the control group, as high mortality recorded in the sulfoxaflor treatment group during the shorter contact exposure experiment, made the latter group unfeasible to test in the longer 10-days experiment. In both the studies, sugar syrup and water consumptions were significantly different between treatment groups and controls. The highest mortality was observed in Transform® exposed bees, followed by the Sivanto™ exposed bees. Estimates of reactive oxygen/nitrogen species indicated significantly elevated oxidative stress in both pesticide treatment groups, when compared to controls. Caspase-3 protein assays, an indicator of onset of apoptosis, was also significantly higher in the pesticide treatment groups. These differences were largely driven by post exposure duration, indicating sublethal impacts. Further, our findings also emphasize the need to revisit contact exposure impacts of Sivanto™, given the sub-lethal impacts and mortality observed in our long-term (10-day) contact exposure experiment. © 2020 Chakrabarti et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2020///,2020,10.1371/journal.pone.0233033,15,5,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155291&doi=10.1371%2fjournal.pone.0233033&partnerID=40&md5=181e48c99f48bf9aa4dc1ca4ca092cd9,Scopus,,,,,0,,0,617
510,JOUR,"Spinosad-mediated effects on survival, overall group activity and the midgut of workers of Partamona helleri (Hymenoptera: Apidae)","['Araujo, RD', 'Lopes, MP', 'Barbosa, WF', 'Gonçalves, WG', 'Fernandes, KM', 'Martins, GF', 'Tavares, MG']",ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,"Populations of stingless bees have declined around the world and pesticides have been indicated as one of the possible causes of this decrease. Spinosad, which is synthesized from the fermentation process produced by the soil actinomycete Saccharopolyspora spinosa, is one of the most used bioinsecticides today. This study aimed to evaluate the possible effects of spinosad (formulation) on survival, general group activity and the processes of autophagy, apoptosis and oxidative stress in two organs (midgut and brain) of workers of Partamona helleri, after 24 h of oral exposure. Workers were orally exposed to different concentrations of spinosad. The concentration (8.16 x 10(-3) mg a.i./mL) that led to the mortality of approximately half the number of treated bees was considered LC50 and was used in behavior, histology and immunofluorescence bioassays. The results revealed that bee survival was substantially reduced with increasing spinosad concentrations. The LC50 of the bioinsecticide compromised general group activity, caused morphological alterations in the midgut and intensified the processes of autophagy, apoptosis and oxidative stress in this organ. The brain, on the other hand, did not present significant alterations under the tested conditions. The data obtained demonstrate, therefore, that spinosad negatively affects individual survival, general group activity and the midgut epithelium of P. helleri.",2019/07/15/,2019,10.1016/j.ecoenv.2019.03.050,175,,148,154,,,,0147-6513,WOS:000464090200017,,0,,0,618
148,JOUR,Imidacloprid-induced impairment of mushroom bodies and behavior of the native stingless bee melipona quadrifasciata anthidioides,"['van Tomé, H.V.', 'Martins, G.F.', 'Lima, M.A.P.', 'Campos, L.A.O.', 'Guedes, R.N.C.']",PLoS ONE,"Declines in pollinator colonies represent a worldwide concern. The widespread use of agricultural pesticides is recognized as a potential cause of these declines. Previous studies have examined the effects of neonicotinoid insecticides such as imidacloprid on pollinator colonies, but these investigations have mainly focused on adult honey bees. Native stingless bees (Hymenoptera: Apidae: Meliponinae) are key pollinators in neotropical areas and are threatened with extinction due to deforestation and pesticide use. Few studies have directly investigated the effects of pesticides on these pollinators. Furthermore, the existing impact studies did not address the issue of larval ingestion of contaminated pollen and nectar, which could potentially have dire consequences for the colony. Here, we assessed the effects of imidacloprid ingestion by stingless bee larvae on their survival, development, neuromorphology and adult walking behavior. Increasing doses of imidacloprid were added to the diet provided to individual worker larvae of the stingless bee Melipona quadrifasciata anthidioides throughout their development. Survival rates above 50% were only observed at insecticide doses lower than 0.0056 μg active ingredient (a.i.)/bee. No sublethal effect on body mass or developmental time was observed in the surviving insects, but the pesticide treatment negatively affected the development of mushroom bodies in the brain and impaired the walking behavior of newly emerged adult workers. Therefore, stingless bee larvae are particularly susceptible to imidacloprid, as it caused both high mortality and sublethal effects that impaired brain development and compromised mobility at the young adult stage. These findings demonstrate the lethal effects of imidacloprid on native stingless bees and provide evidence of novel serious sublethal effects that may compromise colony survival. The ecological and economic importance of neotropical stingless bees as pollinators, their susceptibility to insecticides and the vulnerability of their larvae to insecticide exposure emphasize the importance of studying these species. © 2012 Tomé et al.",2012///,2012,10.1371/journal.pone.0038406,7,6,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861849676&doi=10.1371%2fjournal.pone.0038406&partnerID=40&md5=c79d1d494822feae704376b9953a9f04,Scopus,,,,,0,,0,619
58,JOUR,Chronic exposure to a field-realistic concentration of Closer® SC (24% sulfoxaflor) insecticide impacted the growth and foraging activity of honey bee colonies,"['El-Din, H.S.', 'Helmy, W.S.', 'Al Naggar, Y.', 'Ahmed, F.S.']",Apidologie,"The effects of sulfoxaflor on various pollinators have long been debated. However, there have been few in-hive studies on sulfoximines, and the effects on honey bee colony growth and foraging activity are unknown. Here, we calculated the LC50 of Closer® 24% suspension concentrate (SC) using honey bee foragers then assessed the impacts of chronic exposure of honey bees to a lesser concentration of Closer® in a semi-field in-hive experiment. To do that, we used a worst-case exposure scenario and fed bees for 21 days with a sublethal and field-relevant concentration of sulfoxaflor (0.3 ppb) which represents the calculated LC5 value of Closer®. A total of six colonies was assigned to the pesticide or control treatment. Then, we evaluated the colony development and activity as well as the weight and foraging activity of individual foraging bees. We also revealed that sublethal Closer® exposure impacted honey bee colony growth and activity by reducing bee bread, honey, and brood production, as well as weight and foraging performance of individual bees when colonies were kept under field conditions. Given the findings of this study, as well as comparable findings reported on spray application of Closer® using standard application practices in semi-field conditions, sulfoxaflor’s potential harm to pollinators at realistic levels merits additional investigation particularly in combination with other stressors to better understand how novel insecticides influence pollinators and pollination services. © 2022, INRAE, DIB and Springer-Verlag France SAS, part of Springer Nature.",2022///,2022,10.1007/s13592-022-00937-2,53,2,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128906340&doi=10.1007%2fs13592-022-00937-2&partnerID=40&md5=decbcb12f59fb9d8efedea098c7db1eb,Scopus,"['foraging activity', 'foraging behavior', 'growth response', 'honey bees', 'honeybee', 'insecticide', 'pesticides', 'pollination', 'pollinators', 'sulfoximines']",,,,0,,0,620
