"103,328,JOUR,Bumblebees under pollution pressure of pesticides in urban and agrarian landscapes,""['Benner, L', 'Coder, L', 'Reiter, A', 'Ross-Nickoll, M', 'Schäffer, A']"",JOURNAL OF HAZARDOUS MATERIALS ADVANCES,""Pesticides are used in anthropogenically influenced bumblebee habitats, such as agricultural fields and gardens. During their foraging flights, pollinators come into direct contact with these pollutants via e.g. contaminated food sources. There is growing proof that bees are regularly exposed to mixtures of agrochemicals, but most research has been focused on honey bees ( Apis mellifera), whereas little is known about bees not belonging to the Apis genus (non-Apis). Aim of our study was to investigate the pesticide load of foraging bumblebees (Bombus terrestris) in agricultural and urban areas. We placed commercial bumblebee hives at three urban and three agrarian locations. Foragers were analysed for 24 target pesticides with focus on fungicides. In 184 out of 220 analysed field samples, residues of 15 pesticides were found. Concentrations ranged from 0.03 to 978.17 ng/g bumblebee. Most often detected pesticides were prosulfocarb (36.4% of foragers) and flutolanil (15.9%), both never documented in bumblebees before. The pesticide load was significantly different between land-uses in spring. The study highlights the importance of considering pesticide mixtures under field conditions for toxicity studies and risk assessment. The described biomonitoring approach is cheap, easy to perform and could be used to improve monitoring programs on a global scale."",2023/02//undefined,2023,10.1016/j.hazadv.2022.100216,9,,,,2772-4166,WOS:001041027900001,,,,,,,0,,0,159";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"147,858,JOUR,Immunosuppression in Honeybee Queens by the Neonicotinoids Thiacloprid and Clothianidin,""['Brandt, A.', 'Grikscheit, K.', 'Siede, R.', 'Grosse, R.', 'Meixner, M.D.', 'Büchler, R.']"",Scientific Reports,""Queen health is crucial to colony survival of honeybees, since reproduction and colony growth rely solely on the queen. Queen failure is considered a relevant cause of colony losses, yet few data exist concerning effects of environmental stressors on queens. Here we demonstrate for the first time that exposure to field-realistic concentrations of neonicotinoid pesticides can severely affect the immunocompetence of queens of western honeybees (Apis mellifera L.). In young queens exposed to thiacloprid (200 μg/l or 2000 μg/l) or clothianidin (10 μg/l or 50 μg/l), the total hemocyte number and the proportion of active, differentiated hemocytes was significantly reduced. Moreover, functional aspects of the immune defence namely the wound healing/melanisation response, as well as the antimicrobial activity of the hemolymph were impaired. Our results demonstrate that neonicotinoid insecticides can negatively affect the immunocompetence of queens, possibly leading to an impaired disease resistance capacity. © 2017 The Author(s)."",2017///,2017,10.1038/s41598-017-04734-1,7,1,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021991137&doi=10.1038%2fs41598-017-04734-1&partnerID=40&md5=b02b0618ecec3476d20c7a7a9ee43ee8,Scopus,,0,,0,160";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"506,277,JOUR,A novel insecticide impairs bumblebee memory and sucrose responsiveness across high and low nutrition,""Gray, L.K."; Hulsey, M.;" Siviter, H."",Royal Society Open Science,""Wild bees are important pollinators of crops and wildflowers but are exposed to a myriad of different anthropogenic stressors, such as pesticides and poor nutrition, as a consequence of intensive agriculture. These stressors do not act in isolation, but interact, and may exacerbate one another. Here, we assessed whether a field-realistic concentration of flupyradifurone, a novel pesticide that has been labelled as 'bee safe' by regulators, influenced bumblebee sucrose responsiveness and long-term memory. In a fully crossed experimental design, we exposed individual bumblebees (Bombus impatiens) to flupyradifurone at high (50% (w/w)) or low (15% (w/w)) sucrose concentrations, replicating diets that are either carbohydrate rich or poor, respectively. We found that flupyradifurone impaired sucrose responsiveness and long-term memory at both sucrose concentrations, indicating that better nutrition did not buffer the negative impact of flupyradifurone. We found no individual impact of sugar deficiency on bee behaviour and no significant interactions between pesticide exposure and poor nutrition. Our results add to a growing body of evidence demonstrating that flupyradifurone has significant negative impacts on pollinators, indicating that this pesticide is not 'bee safe'. This suggests that agrochemical risk assessments are not protecting pollinators from the unintended consequences of pesticide use.  © 2024 The Authors."",2024,2024,10.1098/rsos.231798,11,5,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193238788&doi=10.1098%2frsos.231798&partnerID=40&md5=03be6a6c1d0fb9c0f9bd68e75f929ef3,,bee behaviour"; Bombus; interaction effects; pesticide; pollinators; poor nutrition,,,,0,,0,161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"295,199,JOUR,""Lethal and sublethal synergistic effects of a new systemic pesticide, flupyradifurone (Sivanto®), on honeybees"",""['Tosi, S', 'Nieh, JC']"",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,""The honeybee (Apis mellifera L.) is an important pollinator and a model for pesticide effects on insect pollinators. The effects of agricultural pesticides on honeybee health have therefore raised concern. Bees can be exposed to multiple pesticides that may interact synergistically, amplifying their side effects. Attention has focused on neonicotinoid pesticides, but flupyradifur-one (FPF) is a novel butenolide insecticide that is also systemic and a nicotinic acetylcholine receptor (nAChR) agonist. We therefore tested the lethal and sublethal toxic effects of FPF over different seasons and worker types, and the interaction of FPF with a common SBI fungicide, propiconazole. We provide the first demonstration of adverse synergistic effects on bee survival and behaviour (poor coordination, hyperactivity, apathy) even at FPF field-realistic doses (worst-case scenarios). Pesticide effects were significantly influenced by worker type and season. Foragers were consistently more susceptible to the pesticides (4-fold greater effect) than in-hive bees, and both worker types were more strongly affected by FPF in summer as compared with spring. Because risk assessment (RA) requires relatively limited tests that only marginally address bee behaviour and do not consider the influence of bee age and season, our results raise concerns about the safety of approved pesticides, including FPF. We suggest that pesticide RA also test for common chemical mixture synergies on behaviour and survival."",2019/04/03/,2019,10.1098/rspb.2019.0433,286,1900,,,0962-8452,WOS:000465482600027,,,,,,,0,,0,162";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"130,89,JOUR,Chronic oral toxicity protocol for adult solitary bees (Osmia bicornis L.): Reduced survival under long-term exposure to a “bee-safe” insecticide,""Azpiazu, C."; Sgolastra, F.; Ippolito, A.; Albacete, S.; Brandt, A.; Colli, M.; Grossar, D.; Jeker, L.; Malagnini, V.; Sancho, G.; Splitt, A.; Straub, L.; Strobl, V.; Boranski, M.; Jachuła, J.; Martins, C.; Medrzycki, P.; Simon-Delso, N.; Tosi, S.;" Bosch, J."",Environmental Pollution,""Pollinators are essential for crop productivity. Yet, in agricultural areas, they may be threatened by pesticide exposure. Current pesticide risk assessments predominantly focus on honey bees, with a lack of standardized protocols for solitary bees. This study addresses this gap by developing a long-term oral exposure protocol tailored for O. bicornis. We conducted initial trials to determine optimal container sizes and feeding methods, ensuring high survival rates and accurate syrup consumption measurements. A validation test involving five laboratories was then conducted with the insecticide Flupyradifurone (FPF). Control mortality thresholds were set at ≤ 15% at 10 days. Three laboratories achieved ≤10%, demonstrating the protocol's effectiveness in maintaining healthy test populations. The seasonal timing of experiments influenced control mortality, underscoring the importance of aligning tests with the natural flight period of the population used. Our findings revealed dose-dependent effects of FPF on syrup consumption, showing stimulatory effects at lower concentrations and inhibitory effects at higher ones. The 10-day median lethal daily dose (LDD50) of FPF for O. bicornis (531.92 ng/bee/day) was 3.4-fold lower than that reported for Apis mellifera (1830 ng/bee/day), indicating Osmia's higher susceptibility. Unlike other insecticides, FPF did not exhibit time-reinforced toxicity. This study introduces a robust protocol for chronic pesticide exposure in solitary bees, addressing a critical gap in current risk assessment. Based on its low risk to honey bees and bumblebees, FPF is approved for application during flowering. However, our results suggest that it may threaten Osmia populations under realistic field conditions. Our findings underscore the need for comparative toxicity studies to ensure comprehensive protection of all pollinators and the importance of accounting for long term exposure scenarios in risk assessment. By enhancing our understanding of chronic pesticide effects in solitary bees, our study should contribute to the development of more effective conservation strategies and sustainable agricultural practices. © 2024 The Authors"",2024,2024,10.1016/j.envpol.2024.125129,363,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207255876&doi=10.1016%2fj.envpol.2024.125129&partnerID=40&md5=8f2cab86958078b9f41ae5916477558a,,'current"; Chronic test; Crop productivity; Flupyradifurone; Honey bee; Insect control; Insecticides; Long term exposure; Pesticide effects; Pesticides exposures; Risk assessment; Risk perception; Risks assessments; Syrup consumption; Time-reinforced toxicity; Time-reinforced toxicity (TRT); Toxicity,,,,0,,0,163;;;;;;;;;;;;;;;;;;
"189,646,JOUR,Survival rate and changes in foraging performances of solitary bees exposed to a novel insecticide,""['Boff, S.', 'Scheiner, R.', 'Raizer, J.', 'Lupi, D.']"",Ecotoxicology and Environmental Safety,""Solitary bees are among the most important pollinators worldwide however population declines especially in croplands has been noticed. The novel pesticide sulfoxaflor is a competitive modulator of nicotinic acetylcholine receptors (nAChR) in insects. While there is evidence of a negative impact of neonicotinoids on bees of several social organization levels, our overall knowledge on the impact of sulfoxaflor on bees is poor. Here we present for the first time a study showing effects of field realistic doses of sulfoxaflor on solitary bees. Bees submitted to long term exposure of field realistic doses of sulfoxaflor (5 µg dm-3, 10 µg dm-3, 50 µg dm-3) and control were observed regarding their survival rate. Moreover, we recorded metrics related to flower visitation and flight performance. We discover that the highest field realistic dose is lethal to Osmia bicornis along five days of exposure. The effect of sulfoxaflor reduces the outcome of foraging, important features for fruit and seed production of cross-pollinated plant species. Bees exposed to pesticide visited flowers mostly walking rather than flying. Flight performance was also impaired by the pesticide. © 2021 The Authors"",2021///,2021,10.1016/j.ecoenv.2020.111869,211,,,,,,""['analysis of covariance', 'animal', 'Animals', 'Article', 'bee', 'Bee survival', 'Bees', 'chromatography', 'conditioning', 'controlled study', 'correlation coefficient', 'Crop pesticide', 'drug effect', 'environmental exposure', 'environmental monitoring', 'environmental protection', 'feeding behavior', 'Feeding Behavior', 'flight behavior', 'Flight behaviour', 'flower', 'Flower visitation rate', 'flower visiting', 'Flowers', 'flying', 'foraging', 'foraging behavior', 'Hexapoda', 'honeybee', 'insecticide', 'Insecticides', 'memory', 'neonicotinoid', 'Neonicotinoids', 'nicotinic receptor', 'nonhuman', 'Osmia bicornis', 'pesticide', 'Pesticides', 'physiology', 'pollination', 'Pollination', 'pollution exposure', 'pyridine derivative', 'Pyridines', 'smelling', 'structural equation modeling', 'sublethal effect', 'Sublethal effects', 'sulfoxaflor', 'Sulfoxaflor', 'Sulfur Compounds', 'sulfur derivative', 'survival', 'survival rate', 'Survival Rate', 'velocity']"",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099194848&doi=10.1016%2fj.ecoenv.2020.111869&partnerID=40&md5=307fdc3360be135569cd7433a7923864,Scopus,,0,,0,164";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"105,838,JOUR,""A common neonicotinoid pesticide, thiamethoxam, impairs honey bee flight ability"",""['Tosi, S.', 'Burgio, G.', 'Nieh, J.C.']"",Scientific Reports,""Pesticides can pose environmental risks, and a common neonicotinoid pesticide, thiamethoxam, decreases homing success in honey bees. Neonicotinoids can alter bee navigation, but we present the first evidence that neonicotinoid exposure alone can impair the physical ability of bees to fly. We tested the effects of acute or chronic exposure to thiamethoxam on the flight ability of foragers in flight mills. Within 1 h of consuming a single sublethal dose (1.34 ng/bee), foragers showed excitation and significantly increased flight duration (+78%) and distance (+72%). Chronic exposure significantly decreased flight duration (-54%), distance (-56%), and average velocity (-7%) after either one or two days of continuous exposure that resulted in bees ingesting field-relevant thiamethoxam doses of 1.96-2.90 ng/bee/day. These results provide the first demonstration that acute or chronic exposure to a neonicotinoid alone can significantly alter bee flight. Such exposure may impair foraging and homing, which are vital to normal colony function and ecosystem services. © 2017 The Author(s)."",2017///,2017,10.1038/s41598-017-01361-8,7,1,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018744577&doi=10.1038%2fs41598-017-01361-8&partnerID=40&md5=51543498edbf674003d95b3f14d4979b,Scopus,,0,,0,165";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"267,255,JOUR,Pesticide exposure affects flight dynamics and reduces flight endurance in bumblebees,""['Kenna, D', 'Cooley, H', 'Pretelli, I', 'Rodrigues, AR', 'Gill, SD', 'Gill, RJ']"",ECOLOGY AND EVOLUTION,""The emergence of agricultural land use change creates a number of challenges that insect pollinators, such as eusocial bees, must overcome. Resultant fragmentation and loss of suitable foraging habitats, combined with pesticide exposure, may increase demands on foraging, specifically the ability to collect or reach sufficient resources under such stress. Understanding effects that pesticides have on flight performance is therefore vital if we are to assess colony success in these changing landscapes. Neonicotinoids are one of the most widely used classes of pesticide across the globe, and exposure to bees has been associated with reduced foraging efficiency and homing ability. One explanation for these effects could be that elements of flight are being affected, but apart from a couple of studies on the honeybee (Apis mellifera), this has scarcely been tested. Here, we used flight mills to investigate how exposure to a field realistic (10 ppb) acute dose of imidacloprid affected flight performance of a wild insect pollinator-the bumblebee, Bombus terrestris audax. Intriguingly, observations showed exposed workers flew at a significantly higher velocity over the first 3/4 km of flight. This apparent hyperactivity, however, may have a cost because exposed workers showed reduced flight distance and duration to around a third of what control workers were capable of achieving. Given that bumblebees are central place foragers, impairment to flight endurance could translate to a decline in potential forage area, decreasing the abundance, diversity, and nutritional quality of available food, while potentially diminishing pollination service capabilities."",2019/05//undefined,2019,10.1002/ece3.5143,9,10,5637,5650,2045-7758,WOS:000470923500008,,,,,,,0,,0,166";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"84,727,JOUR,Field rates of Sivanto™ (flupyradifurone) and Transform® (sulfoxaflor) increase oxidative stress and induce apoptosis in honey bees (Apis mellifera L.),""['Chakrabarti, P.', 'Carlson, E.A.', 'Lucas, H.M.', 'Melathopoulos, A.P.', 'Sagili, R.R.']"",PLoS ONE,""Pesticide exposures can have detrimental impacts on bee pollinators, ranging from immediate mortality to sub-lethal impacts. Flupyradifurone is the active ingredient in Sivanto™ and sulfoxaflor is the active ingredient in Transform®. They are both relatively new insecticides developed with an intent to reduce negative effects on bees, when applied to bee-attractive crops. With the growing concern regarding pollinator health and pollinator declines, it is important to have a better understanding of any potential negative impacts, especially sublethal, of these pesticides on bees. This study reports novel findings regarding physiological stress experienced by bees exposed to field application rates of these two insecticides via a Potter Tower sprayer. Two contact exposure experiments were conducted—a shorter 6-hour study and a longer 10-day study. Honey bee mortality, sugar syrup and water consumption, and physiological responses (oxidative stress and apoptotic protein assays) were assessed in bees exposed to Sivanto™ and Transform®, and compared to bees in control group. For the longer, 10-day contact exposure experiment, only the Sivanto™ group was compared to the control group, as high mortality recorded in the sulfoxaflor treatment group during the shorter contact exposure experiment, made the latter group unfeasible to test in the longer 10-days experiment. In both the studies, sugar syrup and water consumptions were significantly different between treatment groups and controls. The highest mortality was observed in Transform® exposed bees, followed by the Sivanto™ exposed bees. Estimates of reactive oxygen/nitrogen species indicated significantly elevated oxidative stress in both pesticide treatment groups, when compared to controls. Caspase-3 protein assays, an indicator of onset of apoptosis, was also significantly higher in the pesticide treatment groups. These differences were largely driven by post exposure duration, indicating sublethal impacts. Further, our findings also emphasize the need to revisit contact exposure impacts of Sivanto™, given the sub-lethal impacts and mortality observed in our long-term (10-day) contact exposure experiment. © 2020 Chakrabarti et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."",2020///,2020,10.1371/journal.pone.0233033,15,5,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155291&doi=10.1371%2fjournal.pone.0233033&partnerID=40&md5=181e48c99f48bf9aa4dc1ca4ca092cd9,Scopus,,0,,0,167";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"304,764,JOUR,LD50 values may be misleading predictors of neonicotinoid toxicity across different bee species,""['Mayack, C.', 'Boff, S.']"",Uludag Aricilik Dergisi,""The importance of not only honey bees (Apis mellifera) but also other non-managed bee species and their pollination services has come to light with their recently reported declines. One contributing factor in these declines is thought to be sub-lethal exposure to neonicotinoid insecticides such as thiacloprid. However, current government regulatory agencies do not require the assessment of insecticide toxicity on bee species other than the honey bee, even though previous studies have demonstrated that sensitivity to insecticides is not likely to be generalizable from honey bees to non-managed bee species. Replicating standardized protocols and testing five different doses of thiacloprid on individual caged bees, we assessed the acute contact toxicity by calculating mortality and the lethal dose (LD50) value for three bee species with different life history traits: Apis mellifera, Bombus terrestris, and Osmia bicornis. We found that Apis mellifera and Osmia bicomis had significantly higher mortality in comparison to Bombus terrestris, but there was no dose-dependent response for any of the three bee species. Bee size and sex were also not useful predictors of thiacloprid toxicity. These results suggest that solely relying on LD50 values, especially when they do not produce a dose-dependent response, may be misleading when assessing insecticide toxicity risk for honey bees and other non-managed bee species. Copyright © 2019 Business Lawyer. All rights reserved."",2019///,2019,10.31467/uluaricilik.568251,19,1,19,33,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080945275&doi=10.31467%2fuluaricilik.568251&partnerID=40&md5=c04078bb3a84a1e03fccbead3e844dce,Scopus,Neonikotinoidlerin Zehir Etkilerini Belirlemede LD50 Degerleri Farkli An Türleri Için Yaniltici Bir Öngösterge Olabilir,0,,0,168";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"287,847,JOUR,Neonicotinoid pesticides and nutritional stress synergistically reduce survival in honey bees,""['Tosi, S.', 'Nieh, J.C.', 'Sgolastra, F.', 'Cabbri, R.', 'Medrzycki, P.']"",Proceedings of the Royal Society B: Biological Sciences,""The honey bee is a major pollinator whose health is of global concern. Declines in bee health are related to multiple factors, including resource quality and pesticide contamination. Intensive agricultural areas with crop monocultures potentially reduce the quality and quantity of available nutrients and expose bee foragers to pesticides. However, there is, to date, no evidence for synergistic effects between pesticides and nutritional stress in animals. The neonicotinoids clothianidin (CLO) and thiamethoxam (TMX) are common systemic pesticides that are used worldwide and found in nectar and pollen. We therefore tested if nutritional stress (limited access to nectar and access to nectar with low-sugar concentrations) and sublethal, field-realistic acute exposures to two neonicotinoids (CLO and TMX at 1/5 and 1/25 of LD50) could alter bee survival, food consumption and haemolymph sugar levels. Bee survival was synergistically reduced by the combination of poor nutrition and pesticide exposure (-50%). Nutritional and pesticide stressors reduced also food consumption (-48%) and haemolymph levels of glucose (-60%) and trehalose (-27%). Our results provide the first demonstration that field-realistic nutritional stress and pesticide exposure can synergistically interact and cause significant harm to animal survival. These findings have implications for current pesticide risk assessment and pollinator protection. © 2017 The Author(s) Published by the Royal Society. All rights reserved."",2017///,2017,10.1098/rspb.2017.1711,284,1869,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038849551&doi=10.1098%2frspb.2017.1711&partnerID=40&md5=c10530ea1b351e7143501dbc0c0b1e7e,Scopus,,0,,0,169";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"400,865,JOUR,""Effects of Imidacloprid and Varroa destructor on survival and health of European honey bees, Apis mellifera"",""['Abbo, P.M.', 'Kawasaki, J.K.', 'Hamilton, M.', 'Cook, S.C.', 'DeGrandi-Hoffman, G.', 'Li, W.F.', 'Liu, J.', 'Chen, Y.P.']"",Insect Science,""There has been growing concern over declines in populations of honey bees and other pollinators which are a vital part to our food security. It is imperative to identify factors responsible for accelerated declines in bee populations and develop solutions for reversing bee losses. While exact causes of colony losses remain elusive, risk factors thought to play key roles are ectoparasitic mites Varroa destructor and neonicotinoid pesticides. The present study aims to investigate effects of a neonicotinoid pesticide Imidacloprid and Varroa mites individually on survivorship, growth, physiology, virus dynamics and immunity of honey bee workers. Our study provides clear evidence that the exposure to sublethal doses of Imidacloprid could exert a significantly negative effect on health and survival of honey bees. We observed a significant reduction in the titer of vitellogenin (Vg), an egg yolk precursor that regulates the honey bees development and behavior and often are linked to energy homeostasis, in bees exposed to Imidacloprid. This result indicates that sublethal exposure to neonicotinoid could lead to increased energy usage in honey bees as detoxification is a energy-consuming metabolic process and suggests that Vg could be a useful biomarker for measuring levels of energy stress and sublethal effects of pesticides on honey bees. Measurement of the quantitative effects of different levels of Varroa mite infestation on the replication dynamic of Deformed wing virus (DWV), an RNA virus associated with Varroa infestation, and expression level of immune genes yields unique insights into how honey bees respond to stressors under laboratory conditions. © 2016 Institute of Zoology, Chinese Academy of Sciences"",2017///,2017,10.1111/1744-7917.12335,24,3,467,477,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995640098&doi=10.1111%2f1744-7917.12335&partnerID=40&md5=659cf5d6185c0bf5967ba20a021aebc4,Scopus,,0,,0,170";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233,223,JOUR,A method to quantify and analyze the foraging activity of honey bees: Relevance to the sublethal effects induced by systemic insecticides,""['Colin, ME', 'Bonmatin, JM', 'Moineau, I', 'Gaimon, C', 'Brun, S', 'Vermandere, JP']"",ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,""The assessment of agrophannaceuticals' side effects requires more realistic simulations of field conditions than those deduced from the dose-lethality relation obtained under laboratory conditions. Because the presence of sublethal doses or concentrations may also alter the behavior of foraging insects, we attempted to devise a quantifiable and accurate protocol for evidencing various alterations in free-flying bees. Such a protocol was illustrated by testing new classes of systemic insecticides. The protocol focused on video recording to quantify the foraging activity of small colonies of honey bees confined in insect-proof tunnels. The basis of the protocol was not the colony itself but the change in each colony on a specific day and between days. First, the paradigms of attendance at a safe feeding source were established by observing 8 control colonies at different times of the season during 5 days after the necessary forager training was accomplished. Second, on three different colonies we considered the paradigms on the control day before contamination and during 4 days after the feeding source was contaminated. During the same period, one more colony was exclusively fed with safe food to serve as control. Two plant-systemic insecticides were tested at contamination levels 70 times lower than the 50% of the lethal concentration. Imidacloprid, at 6 mug/kg, clearly induced a decrease in the proportion of active bees. Fipronil, at 2 mug/kg, induced an additional decrease in attendance at the feeder. Such levels are still higher than the corresponding lowest observable effect concentration (LOEC). Our protocol, which provided intermediate conditions between field and laboratory conditions, allowed the quantification, with an enhanced level of sensitivity, of sublethal effects on foraging bees."",2004/10//undefined,2004,10.1007/s00244-004-3052-y,47,3,387,395,0090-4341,WOS:000224054400013,,,,,,,0,,0,171";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"39,793,JOUR,Impaired associative learning after chronic exposure to pesticides in young adult honey bees,""['Gonalons, C.M.', 'Farina, W.M.']"",Journal of Experimental Biology,""Neonicotinoids are the most widespread insecticides in agriculture, preferred for their low toxicity to mammals and their systemic nature. Nevertheless, there have been increasing concerns regarding their impact on non-target organisms. Glyphosate is also widely used in crops and, therefore, traces of this pesticide are likely to be found together with neonicotinoids. Although glyphosate is considered a herbicide, adverse effects have been found on animal species, including honey bees. Apis mellifera is one of the most important pollinators in agroecosystems and is exposed to both these pesticides. Traces can be found in nectar and pollen of flowers that honey bees visit, but also in honey stores inside the hive. Young workers, which perform in-hive tasks that are crucial for colony maintenance, are potentially exposed to both these contaminated resources. These workers present high plasticity and are susceptible to stimuli that can modulate their behaviour and impact on colony state. Therefore, by performing standardised assays to study sublethal effects of these pesticides, these bees can be used as bioindicators. We studied the effect of chronic joint exposure to fieldrealistic concentrations of the neonicotinoid imidacloprid and glyphosate on gustatory perception and olfactory learning. Both pesticides reduced sucrose responsiveness and had a negative effect on olfactory learning. Glyphosate also reduced food uptake during rearing. The results indicate differential susceptibility according to honey bee age. The two agrochemicals had adverse effects on different aspects of honey bee appetitive behaviour, which could have repercussions for food distribution, propagation of olfactory information and task coordination within the nest. © 2018 Published by The Company of Biologists Ltd | Journal of Experimental Biology."",2018///,2018,10.1242/jeb.176644,221,7,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045350300&doi=10.1242%2fjeb.176644&partnerID=40&md5=e57097603f1fcd42ba06cc7571845ede,Scopus,,0,,0,172";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"82,732,JOUR,Frequently encountered pesticides can cause multiple disorders in developing worker honey bees,""['Tomé, H.V.V.', 'Schmehl, D.R.', 'Wedde, A.E.', 'Godoy, R.S.M.', 'Ravaiano, S.V.', 'Guedes, R.N.C.', 'Martins, G.F.', 'Ellis, J.D.']"",Environmental Pollution,""Pesticide exposure is regarded as a contributing factor to the high gross loss rates of managed colonies of Apis mellifera. Pesticides enter the hive through contaminated nectar and pollen carried by returning forager honey bees or placed in the hive by beekeepers when managing hive pests. We used an in vitro rearing method to characterize the effects of seven pesticides on developing brood subjected dietary exposure at worse-case environmental concentrations detected in wax and pollen. The pesticides tested included acaricides (amitraz, coumaphos, fluvalinate), insecticides (chlorpyrifos, imidacloprid), one fungicide (chlorothalonil), and one herbicide (glyphosate). The larvae were exposed chronically for six days of mimicking exposure during the entire larval feeding period, which is the worst possible scenario of larval exposure. Survival, duration of immature development, the weight of newly emerged adult, morphologies of the antenna and the hypopharyngeal gland, and gene expression were recorded. Survival of bees exposed to amitraz, coumaphos, fluvalinate, chlorpyrifos, and chlorothalonil was the most sensitive endpoint despite observed changes in many developmental and physiological parameters across the seven pesticides. Our findings suggest that pesticide exposure during larvae development may affect the survival and health of immature honey bees, thus contributing to overall colony stress or loss. Additionally, pesticide exposure altered gene expression of detoxification enzymes. However, the tested exposure scenario is unlikely to be representative of real-world conditions but emphasizes the importance of proper hive management to minimize pesticide contamination of the hive environment or simulates a future scenario of increased contamination. © 2019";" The chronic larval exposure to different pesticides affect the survival and health of immature and potentially newly emerged adult honey bees. © 2019"",2020///,2020,10.1016/j.envpol.2019.113420,256,,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076237910&doi=10.1016%2fj.envpol.2019.113420&partnerID=40&md5=be410da64ffc9a42e16734b02679e011,Scopus,,0,,0,173";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
