record_id,﻿type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
32,JOUR,Effects of the insecticide acetamiprid and the fungicide azoxystrobin on locomotion activity and mushroom bodies of solitary bee Centris analis,"['Tadei, R.', 'Silva, C.I.D.', 'Mathias da Silva, E.C.', 'Malaspina, O.']",Chemosphere,"Pesticide use is a major factor contributing to the global decline in bee populations. Sublethal effects, such as behavior alterations, are neglected in pesticide regulation for pollinators. However, these effects can bring important information to understanding the impacts of pesticides on bees' daily activities. In this study, we aimed to investigate the effects of the insecticide acetamiprid (7 ng/ŒºL) and the fungicide azoxystrobin (10 ng/ŒºL) on the behavior of the Neotropical solitary bee Centris analis. Female and male bees were exposed to these chemicals continuously for 48 h, followed by an additional 48 h without contaminated food, totaling 96 h of observation. We used five experimental groups: control, solvent control, insecticide, fungicide, and pesticide mixture (insecticide + fungicide). Behavioral alterations based on locomotion and light response were assessed by video tracking at 48 (end of pesticide exposure) and 96 h (end of bioassay). In addition, after recording bees at 96 h, the individuals were anesthetized for brain collection and histological evaluation of mushroom bodies to evaluate if pesticides can damage their neurons and impair the cognitive processes and responses of bees to sensory stimuli. Bees exposed to acetamiprid and pesticide mixture showed lethargic movements and impaired locomotion at 48 h. Notably, these behavioral effects were no longer evident after the bees consumed uncontaminated food for an additional 48 h, totaling 96 h from the start of pesticide exposure. Only fungicide exposure did not result in any behavioral or brain histological changes. Therefore, our study showed that acetamiprid at an estimated residual concentration, despite being classified as having low toxicity for bees, can cause significant initial locomotion disruption in solitary bees. These findings highlight the importance of considering sublethal effects in environmental risk assessment. ¬© 2024 Elsevier Ltd",2024///,2024,10.1016/j.chemosphere.2024.143254,364,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85203020312&doi=10.1016%2fj.chemosphere.2024.143254&partnerID=40&md5=3fa0579ad3d1ff4544f162d578e82d2d,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pollinator', 'acetamiprid', 'animal behavior', 'Article', 'controlled study', 'female', 'neonicotinoid pesticide', 'nonhuman', 'pesticide', 'Pesticides', 'risk assessment', 'Risk assessment', 'drug effect', 'honeybee', 'physiology', 'toxicity', 'Sublethal effects', 'Pesticide effects', 'Behavior, Animal', 'Neonicotinoid', 'Neotropics', 'locomotion', 'male', 'mushroom body', 'Male', 'Mushroom bodies', 'unclassified drug', 'behavior', 'fungicide', 'strobilurin', 'Strobilurins', 'Locomotion', 'brain', 'organic farming', 'Female', 'behavioral response', 'Exposed to', 'Fungicides', 'Fungicides, Industrial', 'Pesticide mixture', 'Behavior', 'histopathology', 'Pyrimidines', 'environmental risk', 'Brain', 'phototaxis', 'mushroom', 'Pesticides exposures', 'nerve cell', 'movement (physiology)', 'Neotropical Region', 'Azoxystrobin', 'kenyon cell', 'azoxystrobin', 'pyrimidine derivative', 'perception', 'central nervous system', 'Methacrylates', 'methacrylic acid', 'behavioral science', 'bootstrapping', 'Centris analis', 'Macroinvertebrates', 'Neotropical bee', 'regulatory mechanism', 'Video-tracking']",,,,0,,1,137
259,JOUR,Imidacloprid intensifies its impact on honeybee and bumblebee cellular immune response when challenged with LPS (lippopolysacharide) of Escherichia coli,"['Walderdorff, L', 'Laval-Gilly, P', 'Bonnefoy, A', 'Falla-Angel, J']",JOURNAL OF INSECT PHYSIOLOGY,"Insect hemocytes play an important role in insects' defense against environmental stressors as they are entirely dependent on their innate immune system for pathogen defense. In recent years a dramatic decline of pollinators has been reported in many countries. The drivers of this declines appear to be associated with pathogen infections like viruses, bacteria or fungi in combination with pesticide exposure. The aim of this study was thus to investigate the impact of imidacloprid, a neonicotinoid insecticide, on the cellular immune response of two pollinators (Apis mellifera and Bombus terrestris) during simultaneous immune activation with LPS (lipopolysaccharide) of Escherichia coli. For this purpose the phagocytosis capacity as well as the production of H2O2 and NO of larval hemocytes, exposed to five different imidacloprid concentrations in vitro, was measured. All used pesticide concentrations showed a weakening effect on phagocytosis with but also without LPS activation. Imidacloprid decreased H2O2 and increased NO production in honeybees. Immune activation by LPS clearly reinforced the effect of imidacloprid on the immune response of hemocytes in all three immune parameters tested. Bumblebee hemocytes appeared more sensitive to imidacloprid during phagocytosis assays while imidacloprid showed a greater impact on honeybee hemocytes during H2O2 and NO production.",2018/07//,2018,10.1016/j.jinsphys.2018.05.002,108,,17,24,,,,0022-1910,WOS:000436217700003,,0,,1,138
134,JOUR,Apis mellifera (Insecta: Hymenoptera) in the target of neonicotinoids: A one-way ticket? Bioinsecticides can be an alternative,"['Santos, A.C.C.', 'Cristaldo, P.F.', 'Ara√∫jo, A.P.A.', 'Melo, C.R.', 'Lima, A.P.S.', 'Santana, E.D.R.', 'de Oliveira, B.M.S.', 'Oliveira, J.W.S.', 'Vieira, J.S.', 'Blank, A.F.', 'Bacci, L.']",Ecotoxicology and Environmental Safety,"The recent decline of Apis mellifera populations around the world has been subject of intense research due to ecological and economic damages resulting from the loss of pollination services. The intensive use of insecticides from the neonicotinoids group is among the possible causal factors of this decline, including also sub-lethal effects. However, the use of synthetic insecticides has been increased on a global scale in the recent decades. In order to evaluate an alternative to the use of neonicotinoids, this work investigated the effects of a bioinsecticide and its major compound on A. mellifera (Apidae: Hymenoptera), one of the main pollinators of crop plants. For this, bees were exposed, by contact and ingestion, to the essential oil of Cymbopogon martinii (Poaceae: Poales), to geraniol (major compound) and the insecticide imidacloprid to evaluate the toxicity and behavioral effects as well as the locomotion changes and immune responses of bees treated with these compounds. In general, toxicity was greater through ingestion and the insecticide imidacloprid was more toxic to A. mellifera compared to the essential oil and its major compound. The individual and collective behaviors (i.e. trophallaxis, grooming, avoidance) as well as the immune responses of bees were not significantly affected by bioinsecticides. However, the locomotion response and flight orientation of the bees were significantly altered by insecticide when administered by ingestion. Our results highlight the potential of C. martinii essential oil and its major compound as a possible alternative to mitigate the harmful effects of neonicotinoids on bees. ¬© 2018 Elsevier Inc.",2018///,2018,10.1016/j.ecoenv.2018.07.048,163,,28,36,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050160817&doi=10.1016%2fj.ecoenv.2018.07.048&partnerID=40&md5=736235790b06a52fb59e0012c8f93647,Scopus,,,,,0,,1,139
228,JOUR,Effects of sublethal acetamiprid doses on the lifespan and memory-related characteristics of honey bee (Apis mellifera) workers,"['Shi, J.', 'Liao, C.', 'Wang, Z.', 'Zeng, Z.', 'Wu, X.']",Apidologie,"Honey bees that leave the hive and collect nectar or pollen from pesticide-treated plants are susceptible to be poisoned. Acetamiprid is a new class of insecticide and a member of the neonicotinoids that has been widely applied in the field for pest control. However, effects of sublethal doses of acetamiprid on worker bees are not yet fully understood. In this study, we examined effects of sublethal doses of acetamiprid on lifespan and memory-related characteristics. Newly emerged worker bees from a single colony were randomly divided into four groups, and this experiment was repeated three times using three different colonies. Three doses (0.5, 1, and 2¬†Œºg/bee) of acetamiprid diluted by water were added on the thorax of worker bees while bees were exposed to pure water as a control (0¬†Œºg/bee). The lifespan of bees treated with acetamiprid at a concentration over 1¬†Œºg/bee was significantly reduced, while there was no significant difference between the 0.5¬†Œºg/bee group and 0¬†Œºg/bee group. All three doses of acetamiprid affected the memory-related characteristics of bees, reduced the success of proboscis extension response (PER), affected homing ability, and influenced expression levels of two learning- and memory-related genes compared with the control group. This research confirms that sublethal doses of acetamiprid affect the survival of honey bees. ¬© 2019, INRA, DIB and Springer-Verlag France SAS, part of Springer Nature.",2019///,2019,10.1007/s13592-019-00669-w,50,4,553,563,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068826842&doi=10.1007%2fs13592-019-00669-w&partnerID=40&md5=e2444ee9c130c0091cf1552b14ec1c50,Scopus,,,,,0,,1,140
19,JOUR,Effect of neonicotinoid and fungicide strobilurin in neotropical solitary bee Centris analis,"['Tadei, R.', 'Castor, R.E.S.', 'Malaspina, O.', 'Mathias da Silva, E.C.']",Environmental Pollution,"The indiscriminate use of pesticides is one of the factors directly impacting bee populations. However, limited information is available on the pesticide effects on solitary bees, especially in Neotropical countries. In this scenario, this study evaluated the survival and histopathological effects caused by the neonicotinoid insecticide acetamiprid (7 ng/ŒºL) and the fungicide azoxystrobin (10 ng/ŒºL) in the midgut and parietal fat body of the solitary bee Centris analis. Female and male newly-emerged bees were orally exposed for 48 h to the pesticides, or alone or in combination, under laboratory conditions. The exposure to the insecticide reduced the survival of males, while the mixture reduced survival in both sexes. Acetamiprid promoted a reduction in the number of regenerative nests in the midgut, alterations of fat body cells by increasing carbohydrates in trophocytes, and reduction of oenocyte size, and increased the frequency of pericardial cells in the advanced activity stage. Both pesticides caused changes in HSP70 immunolabelling of midgut from males at the end of pesticide exposure. Comparatively, the effects on males were stronger than in females exposed to the same pesticides. Therefore, acetamiprid alone and in mixture with fungicide azoxystrobin can be harmful to males and females of Neotropical solitary bee C. analis showing lethal and sublethal effects at a concentration likely to be found in the environment. ¬© 2024 Elsevier Ltd",2024///,2024,10.1016/j.envpol.2024.124712,360,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201012084&doi=10.1016%2fj.envpol.2024.124712&partnerID=40&md5=473fb0290f046c3ad77add42df7197ea,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'acetamiprid', 'Acetamiprid', 'Article', 'controlled study', 'female', 'Neonicotinoid insecticides', 'nonhuman', 'pesticide', 'risk assessment', 'Apis mellifera', 'drug effect', 'Pesticide', 'survival', 'adult', 'mortality', 'laboratory method', 'male', 'Male', 'food intake', 'pollution effect', 'midgut', 'Survival', 'antibody labeling', 'Fat body', 'fungicide', 'morphology', 'Morphology', 'strobilurin', 'Strobilurins', 'Brazil', 'Female', 'Fungicides', 'Fungicides, Industrial', 'histopathology', 'Pyrimidines', 'fat pad', 'chemical pollutant', 'Azoxystrobin', 'RNA interference', '% reductions', 'sex difference', 'azoxystrobin', 'pyrimidine derivative', 'fertility', 'aubergine', 'cell adhesion', 'cytochrome c oxidase', 'endoplasmic reticulum chaperone BiP', 'gender', 'Hsp70', 'Limited information', 'Malpighiales', 'Methacrylates', 'methacrylic acid']",,,,0,,1,141
344,JOUR,"Differential Production of Nitric Oxide and Hydrogen Peroxide among Drosophila melanogaster, Apis mellifera, and Mamestra brassicae Immune-Activated Hemocytes after Exposure to Imidacloprid and Amitraz","['Sukkar, D', 'Laval-Gilly, P', 'Bonnefoy, A', 'Malladi, S', 'Azoury, S', 'Kanso, A', 'Falla-Angel, J']",INSECTS,"Simple Summary Pesticide exposure is a risk factor affecting insect immune response and may participate in honeybee colony deaths. Changes in the immune response may hinder insects more susceptible to diseases and increase the risk of pathogen infection and pest resistance. We found that imidacloprid and amitraz alter the oxidative response of insect hemocytes at different concentrations of the immune stimulator, zymosan A. There is a differential effect of imidacloprid and amitraz on hemocytes of insects from different orders and their effect on oxidative response in insects persists beyond the point of early contact with zymosan A. Invertebrates have a diverse immune system that responds differently to stressors such as pesticides and pathogens, which leads to different degrees of susceptibility. Honeybees are facing a phenomenon called colony collapse disorder which is attributed to several factors including pesticides and pathogens. We applied an in vitro approach to assess the response of immune-activated hemocytes from Apis mellifera, Drosophila melanogaster and Mamestra brassicae after exposure to imidacloprid and amitraz. Hemocytes were exposed to the pesticides in single and co-exposures using zymosan A for immune activation. We measured the effect of these exposures on cell viability, nitric oxide (NO) production from 15 to 120 min and on extracellular hydrogen peroxide (H2O2) production after 3 h to assess potential alterations in the oxidative response. Our results indicate that NO and H2O2 production is more altered in honeybee hemocytes compared to D. melanogaster and M. brassicae cell lines. There is also a differential production at different time points after pesticide exposure between these insect species as contrasting effects were evident with the oxidative responses in hemocytes. The results imply that imidacloprid and amitraz act differently on the immune response among insect orders and may render honeybee colonies more susceptible to infection and pests.",2023/02//,2023,10.3390/insects14020174,14,2,,,,,"['neonicotinoids', 'pesticides', 'insects', 'humoral response', 'inflammatory response', 'invertebrate immunity']",2075-4450,WOS:000939059500001,,0,,1,142
388,JOUR,Chronic toxicity and biochemical response of Apis cerana cerana (Hymenoptera: Apidae) exposed to acetamiprid and propiconazole alone or combined,"['Han, W.', 'Yang, Y.', 'Gao, J.', 'Zhao, D.', 'Ren, C.', 'Wang, S.', 'Zhao, S.', 'Zhong, Y.']",Ecotoxicology,"Acetamiprid and ergosterol-inhibiting fungicide (EBI) are frequently applied to many flowering plants, while honey bees are pollinating agents or pollinators of the flowers. Hence honey bees are often exposed to these pesticides. But until now, the effects of theses combinations at field-realistic doses on honey bee health have been poorly investigated. In this study, we explore the synergistic mortality and some physiological effects in surviving honey bees after chronic oral exposure to acetamiprid and/or propiconazole in the laboratory. The results indicated that chronic combined exposure to acetamiprid and propiconazole produced a significant synergistic effect on mortality both for newly emerged bees (50% mortality in 7.2 days) and forager bees (50% mortality in 4.8 days). Honey bee weight of newly emerged bees was decreased after feeding food with a field concentration of acetamiprid and propiconazole, alone or combined for 10 days. Combination of acetamiprid and propiconazole also modulated the activities of P450s, GST and CAT in newly emerged bees and forager bees than either alone, but neither pesticide affected the activity of AChE. These results show that chronic combined exposure to pesticides of relatively low toxicity may caused severely physiological disruptions that could be potentially damaging for the honey bees. ¬© 2019, Springer Science+Business Media, LLC, part of Springer Nature.",2019///,2019,10.1007/s10646-019-02030-4,28,4,399,411,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062991130&doi=10.1007%2fs10646-019-02030-4&partnerID=40&md5=94209aafe303ea739b1dc023f0ea4d6e,Scopus,,,,,0,,1,143
132,JOUR,Toxicological assessment of agrochemicals in bees using machine learning tools,"['Bernardes, R.C.', 'Botina, L.L.', 'da Silva, F.P.', 'Fernandes, K.M.', 'Lima, M.A.P.', 'Martins, G.F.']",Journal of Hazardous Materials,"Machine learning (ML) is a branch of artificial intelligence (AI) that enables the analysis of complex multivariate data. ML has significant potential in risk assessments of non-target insects for modeling the multiple factors affecting insect health, including the adverse effects of agrochemicals. Here, the potential of ML for risk assessments of glyphosate (herbicide; formulation) and imidacloprid (insecticide, neonicotinoid; formulation) on the stingless bee Melipona quadrifasciata was explored. The collective behavior of forager bees was analyzed after in vitro exposure to agrochemicals. ML algorithms were applied to identify the agrochemicals that the bees have been exposed to based on multivariate behavioral features. Changes in the in situ detection of different proteins in the midgut were also studied. Imidacloprid exposure leads to the greatest changes in behavior. The ML algorithms achieved a higher accuracy (up to 91%) in identifying agrochemical contamination. The two agrochemicals altered the detection of cells positive for different proteins, which can be detrimental to midgut physiology. This study provides a holistic assessment of the sublethal effects of glyphosate and imidacloprid on a key pollinator. The procedures used here can be applied in future studies to monitor and predict multiple environmental factors affecting insect health in the field. ¬© 2021 Elsevier B.V.",2022///,2022,10.1016/j.jhazmat.2021.127344,424,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116067761&doi=10.1016%2fj.jhazmat.2021.127344&partnerID=40&md5=fd911a3889af1c41ff84a846124857ce,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'ecotoxicology', 'imidacloprid', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pollinator', 'animal experiment', 'Article', 'controlled study', 'exposure', 'nonhuman', 'risk assessment', 'Risk assessment', 'Risks assessments', 'forager', 'Hexapoda', 'physiology', 'Imidacloprids', 'Eco-toxicology', 'Ecotoxicology', 'Melipona quadrifasciata', 'Meliponinae', 'stingless bee', 'toxicology', 'environmental factor', 'Health risks', 'Agricultural chemicals', 'glyphosate', 'herbicide', 'Herbicides', 'agrochemical', 'Pollinators', 'agricultural chemical', 'Agrochemicals', 'algorithm', 'animal tissue', 'artificial intelligence', 'Artificial intelligence', 'Artificial Intelligence', 'behavior', 'cell protein', 'contamination', 'data accuracy', 'feature selection', 'hyperparameter optimization', 'immunofluorescence', 'in vitro study', 'machine learning', 'Machine learning', 'Machine Learning', 'Machine learning algorithms', 'Mass Gatherings', 'midgut', 'Multiple factors', 'multivariate analysis', 'Multivariate data', 'Physiological models', 'Physiological response', 'Physiology', 'Pollinator', 'protein analysis', 'Proteins', 'recursive feature elimination', 'Target insect', 'Toxicological assessment', 'Varanidae']",,,,0,,1,144
316,JOUR,A study on lethal doses of various pesticides on honeybees (Apis mellifera L.) - a laboratory trial,"['Pervez, M', 'Manzoor, F']",PHYSIOLOGICAL ENTOMOLOGY,"Exposure of honeybee (Apis mellifera L.) to pesticides disturbed normal physiological and behavioral functions required for normal foraging and colony maintenance. The present study was aimed towards establishing the mean lethal concentration (LC50) of three pesticides viz. carbamate (carbaryl), organophosphate (chlorpyrifos) and neonicotinoid (imidacloprid) in honeybees through feeding bioassay laboratory trial. Deleteriousness was confirmed through mortality rate, number of survival bees, acetylcholinesterase (AChE), total protein (TP) levels, AChE gene transcription level, and gut tissues histological analysis of exposed honeybees. Mean mortality rate was calculated for 96 h interval at three different concentrations of tested pesticides (5, 2.5, and 1.25 mg L-1), and LC50 values calculated for 48 and 96 h interval. AChE enzyme and TP level are determined by ELIZA and spectrophotometer, respectively. Results revealed that imidacloprid had the lowest LC50 (0.477 ng/bee) values as compared with carbaryl and chlorpyrifos. High mortality rate was observed at highest dose, being impidacloprid have more lethal effects as compared with other pesticides. Similarly, biochemical analysis revealed that imidiacloprid and chlorpyrifos significantly (P <= 0.05) increased AChE and TP levels, whereas carbaryl significantly (P <= 0.05) decreased them. Similarly, probe based RT qPCR revealed that imidacloprid and chlorpyrifos treatments significantly (P <= 0.05) enhanced the AChE level whereas carbaryl decreased it. Histological analysis showed that the gut tissues of honeybees exposed to pesticide treatment had substantial morphological abnormalities. In a nutshell, imidacloprid, carbaryl and chlorpyrifos have substantial toxic effects on all the study attributes of honeybees with imidacloprid being most toxic.",2021/03//,2021,10.1111/phen.12338,46,1,34,44,,,"['pesticide', 'pollution exposure', 'Apis mellifera', 'honeybee', 'physiology', 'concentration (composition)', 'dose-response relationship', 'laboratory method', 'gene', 'histology', 'LC50', 'bioassay', 'pesticides', 'Acetylcholinesterase', 'abnormality', 'gene transcription']",0307-6962,WOS:000586051400001,,0,,1,145
142,JOUR,One size does not fit all: Caste and sex differences in the response of bumblebees (Bombus impatiens) to chronic oral neonicotinoid exposure,"['Mobley, MW', 'Gegear, RJ']",PLOS ONE,"Neonicotinoid insecticides have been implicated in the rapid global decline of bumblebees over recent years, particularly in agricultural and urban areas. While there is much known about neonicotinoid toxicity effects at the colony stage of the bumblebee annual cycle, far less is known about such effects at other stages critical for the maintenance of wild populations. In the present work, individual-based feeding assays were used to show that chronic consumption of the widely used neonicotinoid clothianidin at a field-realistic average rate of 3.6 and 4.0 ng/g.bee/day reduces survival of queen and male bumblebees, respectively, within a 7-day period. In contrast, worker survival was unaffected at a similar consumption rate of 3.9 ng/g.bee/day. To test the hypothesis that males have a lower tolerance for oral clothianidin exposure than workers due to their haploid genetic status, RNAseq analysis was used to compare the transcriptomic responses of workers and males to chronic intake of clothianidin at a sub-lethal dose of 0.37ng/bee/day for 5 days. Surprisingly, clothianidin consumption only altered the expression of 19 putative detoxification genes in a sex-specific manner, with 11/19 genes showing increased expression in workers. Sub-lethal clothianidin exposure also altered the expression of 40 genes associated with other major biological functions, including locomotion, reproduction, and immunity. Collectively, these results suggest that chronic oral toxicity effects of neonicotinoids are greatest during mating and nest establishment phases of the bumblebee life cycle. Chronic oral toxicity testing on males and queens is therefore required in order to fully assess the impact of neonicotinoids on wild bumblebee populations.",2018/10/08/,2018,10.1371/journal.pone.0200041,13,10,,,,,,1932-6203,WOS:000446632700003,,0,,1,146
268,JOUR,Responses of honey bees to lethal and sublethal doses of formulated clothianidin alone and mixtures,"['Yao, J.', 'Zhu, Y.C.', 'Adamczyk, J.']",Journal of Economic Entomology,"The widespread use of neonicotinoid insecticides has sparked concern over the toxicity risk to honey bees (Apis mellifera L. (Hymenoptera: Apidae)). In this study, feeding treatments with the clothianidin formulation at 2.6 ppb (residue concentration) or its binary mixtures with five representative pesticides (classes) did not influence on adult survivorship, but all treatments caused significantly lower body weight than controls. Most binary mixtures at residue levels showed minor or no interaction on body weight loss, and synergistic interaction was detected only from the mixture of clothianidin + Œª -cyhalothrin. Chlorpyrifos alone and the mixture of clothianidin + chlorpyrifos significantly suppressed esterase (EST) activity, while most treatments of individual pesticides and mixtures had no effect on EST and glutathione S-transferase (GST) activities. However, ingestion of clothianidin at 2.6 ppb significantly enhanced P450 oxidase activity by 19%. The LC 50 of formulated clothianidin was estimated at 0.53 ppm active ingredient, which is equivalent to 25.4 ng clothianidin per bee (LD 50) based on the average sugar consumption of 24 Œºl per bee per day. In addition to mortality, ingestion of clothianidin at LC 50 significantly reduced bee body weight by 12%. P450 activities were also significantly induced at 24 and 48 h in clothianidin-treated bees, while no significant difference was found in GST and EST activities. Further examinations revealed that the expression of an important CYP9q1 detoxification gene was significantly induced by clothianidin. Thus, data consistently indicated that P450s were involved in clothianidin detoxification in honey bees. Although the honey bee population in Stoneville (MS, United States) had sixfold lower susceptibility than other reported populations, clothianidin had very high oral toxicity to bees. ¬© Published by Oxford University Press on behalf of Entomological Society of America 2018.",2018///,2018,10.1093/jee/toy140,111,4,1517,1525,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053733948&doi=10.1093%2fjee%2ftoy140&partnerID=40&md5=35bbee65087b34aab15e9e1271c6097a,Scopus,,,,,0,,1,147
478,JOUR,Isolation of carboxylesterase (esterase FE4) from Apis cerana cerana and its role in oxidative resistance during adverse environmental stress,"['Ma, ML', 'Jia, HH', 'Cui, XP', 'Zhai, N', 'Wang, HF', 'Guo, XQ', 'Xu, BH']",BIOCHIMIE,"Carboxylesterases (CarEs) play vital roles in metabolising different physiologically important endogenous compounds and in detoxifying various harmful exogenous compounds in insects. Multiple studies of CarEs have focused on pesticide metabolism in insects, while few studies have aimed to identify CarE functions in oxidative resistance, particularly in Apis cerana cerana. In this study, we isolated a carboxylesterase gene, esterase FE4, from Apis cerana cerana and designated it towards an exploration of its roles as an antioxidant and in detoxification. We investigated AcceFE4 expression patterns in response to various stressors. A quantitative real-time PCR analysis revealed that AcceFE4 was up-regulated by H2O2, imidacloprid, and paraquat, and was down-regulated by 4 degrees C, UV radiation, CdCl2, and HgCl2. Additionally, the protein expression of this gene was down-regulated at 4 degrees C and up-regulated by H2O2. Disc diffusion assays showed that the AcceFE4 recombinant protein-expressing bacteria had a smaller killing zone than the control group with the paraquat, HgCl2 and cumyl hydroperoxide treatments. Moreover, when the gene was knocked down by RNA interference, we observed that multiple oxidant genes (i.e., AccSOD, AccGST, AccTrx, AccMsrA, and others) were down-regulated in the knockdown samples. Superoxide dismutase (SOD), peroxidase (POD) and catalase (CAT) activity levels were reduced in the knockdown samples relative to the control group. Finally, we measured the enzyme activity of carboxylesterase and found that the enzyme activity was also reduced in the silent samples. Together, these data suggest that AcceFE4 may be involved in the oxidative resistance response during adverse stress. (C) 2017 Elsevier B.V. and Societe Francaise de Biochimie et Biologie Moleculaire (SFBBM). All rights reserved.",2018/01//,2018,10.1016/j.biochi.2017.10.022,144,,0300-9084,WOS:000418496400010,85,97,,,,,0,,1,148
48,JOUR,"Neonicotinoids target distinct nicotinic acetylcholine receptors and neurons, leading to differential risks to bumblebees","['Moffat, C.', 'Buckland, S.T.', 'Samson, A.J.', 'McArthur, R.', 'Chamosa Pino, V.', 'Bollan, K.A.', 'Huang, J.T.-J.', 'Connolly, C.N.']",Scientific Reports,"There is growing concern over the risk to bee populations from neonicotinoid insecticides and the long-term consequences of reduced numbers of insect pollinators to essential ecosystem services and food security. Our knowledge of the risk of neonicotinoids to bees is based on studies of imidacloprid and thiamethoxam and these findings are extrapolated to clothianidin based on its higher potency at nicotinic acetylcholine receptors. This study addresses the specificity and consequences of all three neonicotinoids to determine their relative risk to bumblebees at field-relevant levels (2.5 ppb). We find compound-specific effects at all levels (individual cells, bees and whole colonies in semi-field conditions). Imidacloprid and clothianidin display distinct, overlapping, abilities to stimulate Kenyon cells, indicating the potential to differentially influence bumblebee behavior. Bee immobility was induced only by imidacloprid, and an increased vulnerability to clothianidin toxicity only occurred following chronic exposure to clothianidin or thiamethoxam. At the whole colony level, only thiamethoxam altered the sex ratio (more males present) and only clothianidin increased queen production. Finally, both imidacloprid and thiamethoxam caused deficits in colony strength, while no detrimental effects of clothianidin were observed. Given these findings, neonicotinoid risk needs to be considered independently for each compound and target species. ¬© 2016 Macmillan Publishers Limited.",2016///,2016,10.1038/srep24764,6,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964886747&doi=10.1038%2fsrep24764&partnerID=40&md5=8f1f4a2a435a30867ab553fde21e0693,Scopus,,,,,0,,1,149
44,JOUR,Cholinergic pesticides cause mushroom body neuronal inactivation in honeybees,"['Palmer, MJ', 'Moffat, C', 'Saranzewa, N', 'Harvey, J', 'Wright, GA', 'Connolly, CN']",NATURE COMMUNICATIONS,"Pesticides that target cholinergic neurotransmission are highly effective, but their use has been implicated in insect pollinator population decline. Honeybees are exposed to two widely used classes of cholinergic pesticide: neonicotinoids (nicotinic receptor agonists) and organophosphate miticides (acetylcholinesterase inhibitors). Although sublethal levels of neonicotinoids are known to disrupt honeybee learning and behaviour, the neurophysiological basis of these effects has not been shown. Here, using recordings from mushroom body Kenyon cells in acutely isolated honeybee brain, we show that the neonicotinoids imidacloprid and clothianidin, and the organophosphate miticide coumaphos oxon, cause a depolarization-block of neuronal firing and inhibit nicotinic responses. These effects are observed at concentrations that are encountered by foraging honeybees and within the hive, and are additive with combined application. Our findings demonstrate a neuronal mechanism that may account for the cognitive impairments caused by neonicotinoids, and predict that exposure to multiple pesticides that target cholinergic signalling will cause enhanced toxicity to pollinators.",2013/03//,2013,10.1038/ncomms2648,4,,,,,,,2041-1723,WOS:000318873900087,,0,,1,150
