record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,issn,accession_number,start_page,end_page,url,name_of_database,keywords,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
64,JOUR,"Risk and toxicity assessment of a potential natural insecticide, methyl benzoate, in honey bees (Apis mellifera l.)","['Zhu, Y.-C.', 'Wang, Y.', 'Portilla, M.', 'Parys, K.', 'Li, W.']",Insects,"Methyl benzoate (MB) is a component of bee semiochemicals. Recent discovery of insecticidal activity of MB against insect pests provides a potential alternative to chemical insecticides. The aim of this study was to examine any potential adverse impact of MB on honey bees. By using two different methods, a spray for contact and feeding for oral toxicity, LC50s were 236.61 and 824.99 g a.i./L, respectively. The spray toxicity was 2002-fold and 173,163-fold lower than that of imidacloprid and abamectin. Piperonyl butoxide (PBO, inhibiting P450 oxidases [P450]) significantly synergized MB toxicity in honey bees, indicating P450s are the major MB-detoxification enzymes for bees. Assessing additive/synergistic interactions indicated that MB synergistically or additively aggravated the toxicity of all four insecticides (representing four different classes) in honey bees. Another adverse effect of MB in honey bees was the significant decrease of orientation and flight ability by approximately 53%. Other influences of MB included minor decrease of sucrose consumption, minor increase of P450 enzymatic activity, and little to no effect on esterase and glutathione S-transferase (GST) activities. By providing data from multiple experiments, we have substantially better understanding how important the P450s are in detoxifying MB in honey bees. MB could adversely affect feeding and flight in honey bees, and may interact with many conventional insecticides to aggravate toxicity to bees. However, MB is a relatively safe chemical to bees. Proper formulation and optimizing proportion of MB in mixtures may be achievable to enhance efficacy against pests and minimize adverse impact of MB on honey bees. ï¿½ï¿½ 2019 by the auth",2019///,2019,10.3390/insects10110382,10,11,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074627857&doi=10.3390%2finsects10110382&partnerID=40&md5=1d7cd991c5dc71ff1cccacd749911b7f,Scopus,,,0,,1,29
92,JOUR,"Acute toxicity of pesticide mixtures to honey bees is generally additive, and well predicted by Concentration Addition","['Taenzler, V.', 'Weyers, A.', 'Maus, C.', 'Ebeling, M.', 'Levine, S.', 'Cabrera, A.', 'Schmehl, D.', 'Gao, Z.', 'Rodea-Palomares, I.']",Science of the Total Environment,"Understanding the frequency of non-additive effects of pesticides (synergism and antagonism) is important in the context of risk assessment. The goal of this study was to investigate the prevalence of non-additive effects of pesticides to honey bees (Apis mellifera). We investigated a large set of mixtures including insecticides and fungicides of different chemical modes of action and classes. The mixtures included represent a relevant sample of pesticides that are currently used globally. We investigated whether the experimental toxicity of the mixtures could be predicted based on the Concentration Addition (CA) model for acute contact and oral adult bee toxicity tests. We measured the degree of deviation from the additivity predictions of the experimental toxicity based on the well-known Mixture Deviation Ratio (MDR). Further, we investigated the appropriate MDR thresholds that should be used for the identification of non-additive effects based on acceptable rates for false positive (alpha) and true positive (beta) findings. We found that a deviation factor of MDR = 5 is a sound reference for labeling potential non-additive effects in acute adult bee experimental designs when assuming a typical Coefficient of Variation (CV%) = 100 in the determination of the LD50 of a pesticide (a factor of 2ï¿½ï¿½ deviation in the LD 50 resulting from inter-experimental variability). We found that only 2.4 % and 9 % of the mixtures evaluated had an MDR > 5 and MDR < 0.2, respectively. The frequency and magnitude of deviation from additivity found for bees in this study are consistent with those of other terrestrial and aquatic taxa. Our findings suggest that additivity is a good baseline for predicting the toxicity of pesticide mixtures to bees, and that the rare cases of synergy of pesticide mixtures to bees are not random but have a mechanistic basis. ï¿½ï¿½ 2022 The",2023///,2023,10.1016/j.scitotenv.2022.159518,857,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140783605&doi=10.1016%2fj.scitotenv.2022.159518&partnerID=40&md5=6f800aae18835c979ed4c168161574ac,Scopus,"['acute toxicity', 'Acute toxicity', 'additive', 'Additive effects', 'Additives', 'additivity', 'Additivity', 'additivity effect', 'additivity predictions', 'adult', 'animal', 'Animals', 'Apis mellifera', 'Article', 'bee', 'Bees', 'bifenthrin', 'biological activity', 'clothianidin', 'coefficient of variation', 'concentration (composition)', 'concentration addition', 'Concentration addition', 'concentration addition model', 'cyfluthrin', 'cyhalothrin', 'cypermethrin', 'deltamethrin', 'endosulfan', 'ethiprole', 'etofenprox', 'experimental cumulative distribution function', 'experimental design', 'experimental toxicity', 'exposure route', 'exposure time', 'fenpropidin', 'fipronil', 'fluoxastrobin', 'flupyradifurone', 'Food products', 'fungicide', 'Fungicides, Industrial', 'Honey bee', 'honey bees', 'honeybee', 'imidacloprid', 'insecticide', 'Insecticides', 'isoflucypram', 'LD50', 'Lethal Dose 50', 'methamidophos', 'methiocarb', 'mixture deviation ratio', 'mixtures', 'Mixtures', 'non additive effects', 'Non-additive', 'nonhuman', 'pesticide', 'Pesticide mixture', 'pesticides', 'Pesticides', 'physical parameters', 'prevalence', 'probability', 'prochloraz', 'prothioconazole', 'Risk assessment', 'Risks assessments', 'spiromesifen', 'spirotetramat', 'spiroxamine', 'synergistic effect', 'synergy', 'Synergy', 'tebuconazole', 'tetraniliprole', 'thiacloprid', 'thiodicarb', 'toxicity', 'Toxicity', 'toxicity testing', 'toxicological parameters', 'transfluthrin', 'triadimenol', 'unclassified drug']",,0,,1,30
61,JOUR,A RAPID AND EASY BIOASSAY METHOD FOR STINGLESS BEES TETRAGONULA TRAVANCORICA SHANAS AND FASEEH,"['Vineetha, V.', 'Chellappan, M.', 'Pathrose, B.']",Indian Journal of Entomology,"An attempt was made to develop an effective bioassay method for toxicological studies for the stingless bee, Tetragonula travancorica Shanas and Faseeh. The developed bioassay employed stingless bees sampled from the forest area with no history of past insecticide exposure and vegetable ecosystem having frequeninsecticide exposure with insecticides viz., chlorantraniliprole and thiamethoxam. A residual film bioassay using pre-treated conical flasks and transferring the bees to the treated flasks in the field itself was easy and less time-consuming. Stingless bees survived for 12 hours in the control flasks with the bioassay method III. Whereas mortality was significantly low in bioassay method I and II within 3h and 6h, respectivelyChlorantraniliprole was less toxic (LC50 ï¿½ï¿½ï¿½ 10.98 ppm to 17.30 ppm) to stingless bees than thiamethoxam (LC50 ï¿½ï¿½ï¿½ 0.30 ppm to 0.78 ppm). Thiamethoxam was highly toxic (LC50 ï¿½ï¿½ï¿½ 0.30 ppm to 0.37 ppm) to bees from the forest ecosystem, whereas bees in the vegetablere tolerant (LC50 ï¿½ï¿½ï¿½ 0.67 ppm to 0.78 ppm). The findings may help carry out ecotoxicology and risk assessment studies in stingless beesa key pollinator of many crops, more rapidly and easily. ï¿½ï¿½ 2023, The Entomological Society of India. All rights",2023///,2023,10.55446/IJE.2022.582,85,4,,,980.0,983.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182179541&doi=10.55446%2fIJE.2022.582&partnerID=40&md5=59fbd771f2d18a6d24f10d6f2fc26cba,Scopus,"['bioassay', 'chlorantraniliprole', 'ecotoxicology', 'forest', 'residue film', 'risk assessment', 'stingless bee', 'Tetragonula travancorica', 'thiamethoxam', 'toxicity', 'vegetables']",,0,,1,31
50,JOUR,"EFFECT OF FENVALERATE, ï¿½ï¿½-CYHALOTHRIN, QUINALPHOS AND THIAMETHOXAM ON LARVAL SURVIVAL IN HONEY BEE APIS MELLIFER","['Tuteja, S.', 'Dhanju, A.S.', 'Kaur, G.', 'Singh, R.']",Indian Journal of Entomology,"This study evaluates the effects of some insecticides on the survival of larvae of Apis mellifera L. The pyrethroids (fenvalerate and ï¿½ï¿½-cyhalothrin) caused maximum mortality at highest concentration (12.5 ppm), when compared to quinalphos and thiamethoxam. Fenvalerate was observed to be extremely toxic in its maximum concentration, as none among 1-2 days old treated larvae (after multiple exposures) survived after 24 hours (i.e., after 4th exposure. Lavae were observed to be tolerant to thiamethoxam as 66.67% survival was observed till emergence under similar conditions. ï¿½ï¿½ 2022, The Entomological Society of India. All rights r",2022///,2022,10.55446/IJE.2021.300,84,1,,,49.0,53.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131648004&doi=10.55446%2fIJE.2021.300&partnerID=40&md5=b9dfebd672e601aeeb07ad1d04aa029d,Scopus,"['Apis mellifera', 'brood', 'emergence', 'fenvalerate', 'honey', 'insecticides', 'larvae', 'multiple exposer', 'pollen', 'pyrethroids', 'survival', 'thiamethoxam', 'toxicity', 'ï¿½ï¿½-cyhalothr",,0,,1,32
83,JOUR,Acute toxicity data of common agricultural insecticides to Japanese wild bees,"['Seko, Y', 'Ikegami, M', 'Yokoi, T', 'Ikemoto, M', 'Goka, K', 'Sakamoto, Y']",DATA IN BRIEF,"Although numerous ecotoxicological assessments of European honeybee ( Apis mellifera L.) have been performed, Japanese wild bees are less well studied in this regard. To address this knowledge gap, we assessed the mortality and acute toxicity (LD 50 ) of 3 common agricultural insecticides (clothianidin, fipronil, and diazinon) on as many as 6 species of Japanese wild bees ( Andrena prostomias Perez , Apis cerana honshuensis Tkalcu , Bombus hypocrita Perez , and Eucera spp.; all or any of them). The datasets were obtained via standard acute toxicity testing, with assessment of mortality at 24 and 48 h after exposure to the insecticides. These data provide important information regarding the effects of insecticides on Japanese wild bees and their conservation.(c) 2023 The Authors. Published by Elsevier Inc. This is an open access article under the CC BY license ( http://creativecommons.org/licenses/by/4.0/ )",2023/02//,2023,10.1016/j.dib.2023.108901,46,,2352-3409,WOS:000922115600001,,,,,,,0,,1,33
73,JOUR,Effects of Dinotefuran on Brain miRNA Expression Profiles in Young Adult Honey Bees (Hymenopptera: Apidae),"['Huang, M.', 'Dong, J.', 'Guo, H.', 'Wang, D.']",Journal of Insect Science,"Honey bees are important pollinators of wild plants and crops. MicroRNAs (miRNAs) are endogenous regulators of gene expression. In this study, we initially determined that the lethal concentration 50 (LC50) of dinotefuran was 0.773 mg/l. Then, the expression profiles and differentially expressed miRNAs (DE miRNAs) in honey bee brains after 1, 5, and 10 d of treatment with the lethal concentration 10 (LC10) of dinotefuran were explored via deep small-RNA sequencing and bioinformatics. In total, 2, 23, and 27 DE miRNAs were identified after persistent exposure to the LC10 of dinotefuran for 1, 5, and 10 d, respectively. Some abundant miRNAs, such as ame-miR-375-3p, ame-miR-281-5p, ame-miR-3786-3p, ame-miR-10-5p, and ame-miR-6037-3p, were extremely significantly differentially expressed. Enrichment analysis suggested that the candidate target genes of the DE miRNAs are involved in the regulation of biological processes, cellular processes, and behaviors. These results expand our understanding of the regulatory roles of miRNAs in honey bee Apis mellifera (Hymenopptera: Apidae) responses to neonicotinoid insecticides and facilitate further studies on the functions of miRNAs in honey bees.  ï¿½ï¿½ 2021 The Author(s) 2021. Published by Oxford University Press on behalf of Entomological Society of Amer",2021///,2021,10.1093/jisesa/ieaa131,21,1,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099415855&doi=10.1093%2fjisesa%2fieaa131&partnerID=40&md5=29c2b412bc2707c91b5e57d53839b9b6,Scopus,"['animal', 'Animals', 'Apis mellifera', 'bee', 'Bees', 'brain', 'Brain', 'dinotefuran', 'drug effect', 'gene expression', 'Gene Expression', 'guanidine derivative', 'Guanidines', 'insecticide', 'Insecticides', 'metabolism', 'microRNA', 'MicroRNAs', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative']",,0,,1,34
46,JOUR,Biosafety of insecticides to the indian bee apis cerana indica (f.),"['Janani, M.', 'Rani, B.U.', 'Suresh, K.', 'Yogapriya, A.']",Indian Journal of Entomology,"Contact toxicity study was conducted at the Insectary, Agricultural College and Research Institute, Madurai during 2017-18 to determine the safety of new insecticides/ biopesticides to the Indian honey bee Apis cerana indica. The results revealed that at 24 hr after exposure, the order of mortality was: thiodicarb 75% WP @ 750g/ ha (100%) > imidacloprid 17.8 SL @ 250 ml/ ha (98.67%) > dichlorvos 76 EC @ 400 ml/ ha (98.33%) > spinosad 45% SC @ 160 ml/ ha (76.67%), spiromesifen 22.9 SC@ 500 ml/ ha (73.33%) > chlorantraniliprole 18.5 SC @ 150ml/ ha (70%) > chlorantraniliprole 18.5 SC @ 125 ml/ ha (63.33%). ï¿½ï¿½ 2020, The Entomological Society of India. All rights reser",2020///,2020,10.5958/0974-8172.2020.00039.5,82,1,,,170.0,171.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103386635&doi=10.5958%2f0974-8172.2020.00039.5&partnerID=40&md5=9d47fa6d0c9f7ad7308d5e8c517279b1,Scopus,"['Apis cerana indica', 'Chlorantraniliprole', 'Contact toxicity', 'Dichlorvos', 'Imidacloprid', 'Spinosad', 'Spiromesifen', 'Thiodicarb']",,0,,1,35
103,JOUR,Investigating the role of landscape composition on honey bee colony winter mortality: A long-term analysis,"['Kuchling, S', 'Kopacka, I', 'Kalcher-Sommersguter, E', 'Schwarz, M', 'Crailsheim, K', 'Brodschneider, R']",SCIENTIFIC REPORTS,"The health of honey bee colonies is, amongst others, affected by the amount, quality and diversity of available melliferous plants. Since landscape is highly diverse throughout Austria regarding the availability of nutritional resources, we used data from annual surveys on honey bee colony losses ranging over six years to analyse a possible relationship with land use. The data set comprises reports from a total of 6,655 beekeepers and 129,428 wintered honey bee colonies. Regions surrounding the beekeeping operations were assigned to one of six clusters according to their composition of land use categories by use of a hierarchical cluster analysis, allowing a rough distinction between urban regions, regions predominated by semi-natural areas and pastures, and mainly agricultural environments. We ran a Generalised Linear Mixed Model and found winter colony mortality significantly affected by operation size, year, and cluster membership, but also by the interaction of year and cluster membership. Honey bee colonies in regions composed predominantly of semi-natural areas, coniferous forests and pastures had the lowest loss probability in four out of six years, and loss probabilities within these regions were significantly lower in five out of six years compared to those within regions composed predominantly of artificial surfaces, broad-leaved and coniferous forest.",2018/08/16/,2018,10.1038/s41598-018-30891-y,8,,2045-2322,WOS:000441775900027,,,,,,,1,,0,36
45,JOUR,Empirical studies of integrated pest and pollinator management (IPPM) in chickpea (Cicer arietinum L.),"['Shankar, U', 'Mukhtar, Y']",JOURNAL OF PLANT DISEASES AND PROTECTION,"Experimental studies were conducted at Entomology Farm, Sher-e-Kashmir University of Agricultural Sciences and Technology of Jammu for two consecutive years (2021-22 and 2022-23) to evaluate the effect of different insecticides against the larval population of Helicoverpa armigera Hubner and the foraging behavior of leafcutter bees in chickpea. The present study recorded six leafcutter bee species within the family Megachilidae and order Hymenoptera (Megachile hera Bingham, M. conjuncta Fabricius, M. lanata Fabricius, Pseudomegachile sp., Osmia sp., and Coelioxys sp.) foraging on chickpea flowers. Four bio-insecticides (B. thuringiensis var. kurstaki, Ha-NPV, NSKE, Neem oil) and three synthetic insecticides (Spinosad, Novaluron, Emamectin benzoate) along with control were evaluated for their efficacy against target pest and pollinators. The foraging of leafcutter bees was significantly higher in bio-insecticide-treated plots than in synthetic-insecticide-treated plots. B. thuringiensis and Ha-NPV were at par in reducing the maximum larval population of H. armigera while causing the least disturbance in the foraging behavior of leafcutter bees. In contrast, synthetic insecticide-treated plots witnessed the least foraging by the pollinators on chickpea flowers.",2024/02//,2024,10.1007/s41348-023-00819-4,131,1,1861-3829,WOS:001098448500001,201.0,208.0,,,"['bee', 'Bio-insecticides', 'biopesticide', 'Chickpea', 'disturbance', 'empirical analysis', 'foraging behavior', 'Helicoverpa armigera', 'India', 'insecticide', 'integrated pest management', 'Jammu', 'Jammu and Kashmir', 'Leafcutter bees', 'legume', 'pollinator', 'Synthetic insecticides']",,0,,0,37
0,JOUR,"Hummingbirds and bumble bees exposed to neonicotinoid and organophosphate insecticides in the Fraser Valley, British Columbia, Canada","['Bishop, C.A.', 'Moran, A.J.', 'Toshack, M.C.', 'Elle, E.', 'Maisonneuve, F.', 'Elliott, J.E.']",Environmental Toxicology and Chemistry,"To measure exposure to neonicotinoid and other pesticides in avian pollinators, we made novel use of cloacal fluid and fecal pellets from rufous (Selasphorus rufus) and Anna's (Calypte anna) hummingbirds living near blueberry fields in the Fraser River Valley and Vancouver Island, British Columbia, Canada. To examine on-farm exposure to pesticides in invertebrate pollinators, we also collected bumble bees native to Canada (Bombus mixtus, Bombus flavifrons, and Bombus melanopygus), their pollen, and blueberry leaves and flowers from within conventionally sprayed and organic blueberry farms. By sites and sample type, the results reported in the present study represent pooled samples (n = 1). In 2015 to 2016, the combined concentration of the neonicotinoid insecticides imidacloprid, thiamethoxam, and clothianidin detected in hummingbird cloacal fluid from sites near conventionally sprayed blueberry fields was 3.63 ng/mL (ppb). Among the 18 compounds measured in fecal pellets, including one neonicotinoid (imidacloprid), only piperonyl butoxide was detected (1.47ï¿½ï¿½ï¿½5.96 ng/g). Piperonyl butoxide is a cytochrome P450 inhibitor applied with some insecticides to increase their toxic efficacy. Only diazinon was detected in bumble bees (0.197 ng/g), whereas diazinon (1.54ï¿½ï¿½ï¿½1.7 ng/g) and imidacloprid (up to 18.4 ng/g) were detected in pollen collected from bumble bees including the bees from organic sites located near conventionally sprayed blueberry farms. Imidacloprid was also detected at 5.16 ng/g in blueberry flowers collected 1 yr post spray from 1 of 6 conventionally sprayed blueberry farms. Environ Toxicol Chem 2018;37:2143ï¿½ï¿½ï¿½2152. ï¿½ï¿½ 201",2018///,2018,10.1002/etc.4174,37,8,,,2143.0,2152.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050379644&doi=10.1002%2fetc.4174&partnerID=40&md5=d4594a07501be8a9f4044f66a102231a,Scopus,,,0,,0,38
79,JOUR,Homology modelling of the Apis mellifera nicotinic acetylcholine receptor (nAChR) and docking of imidacloprid and fipronil insecticides and their metabolites,"['Rocher, A', 'Marchand-Geneste, N']",SAR AND QSAR IN ENVIRONMENTAL RESEARCH,"Five homology models for honeybee (Apis mellifera) nicotinic acetylcholine receptor (nAChR) alpha 1/beta 1, alpha 3/beta 2, alpha 4/beta 2, alpha 6/beta 2 and alpha 9/beta 9 subtypes were built from the Torpedo marmorata nAChR X-ray structure. Then, imidacloprid, fipronil and their metabolites were docked into the ligand binding domain (LBD) of these receptors and the corresponding scoring functions were calculated. The binding modes of the docked compounds were carefully analysed. Finally, multivariate analyses were used for deriving structure-activity relationships based on hydrogen bond number and scoring functions between the insecticides and the nAChR models.",2008///,2008,10.1080/10629360802083731,19,03-Apr,1062-936X,WOS:000255988500003,245.0,261.0,,,,,0,,0,39
93,JOUR,Imidacloprid and thiacloprid neonicotinoids bind more favourably to cockroach than to honeybee ï¿½ï¿½6 nicotinic acetylcholine receptor: Insights from computational stu,"['Selvam, B', 'Graton, J', 'Laurent, AD', 'Alamiddine, Z', 'Mathï¿½ï¿½-Allainmat, M', 'Lebreton, J', 'Coqueret, O', 'Olivier, C', 'Thany, SH', 'Le Questel, ",JOURNAL OF MOLECULAR GRAPHICS & MODELLING,"The binding interactions of two neonicotinoids, imidacloprid (IMI) and thiacloprid (THI) with the extracellular domains of cockroach and honeybee alpha 6 nicotinic acetylcholine receptor (nAChR) subunits in an homomeric receptor have been studied through docking and molecular dynamics (MD) simulations. The binding mode predicted for the two neonicotinoids is validated through the good agreement observed between the theoretical results with the crystal structures of the corresponding complexes with Ac-AChBP, the recognized structural surrogate for insects nAChR extracellular ligand binding domain. The binding site of the two insect alpha 6 receptors differs by only one residue of loop D, a serine residue (Ser83) in cockroach being replaced by a lysine residue (Lys108) in honeybee. The docking results show very close interactions for the two neonicotinoids with both alpha 6 nAChR models, in correspondence to the trends observed in the experimental neonicotinoid-Ac-AChBP complexes. However, the docking parameters (scores and energies) are not significantly different between the two insect alpha 6 nAChRs to draw clear conclusions. The MD results bring distinct trends. The analysis of the average interaction energies in the two insects alpha 6 nAChRs shows indeed better affinity of neonicotinoids bound to alpha 6 cockroach compared to honeybee nAChR. This preference is explained by tighter contacts with aromatic residues (Trp and Tyr) of the binding pocket. Interestingly, the non-conserved residue Lys108 of loop D of alpha 6 honeybee nAChR interacts through van der Waals contacts with neonicotinoids, which appear more favourable than the direct or water mediated hydrogen-bond interaction between the OH group of Ser83 of alpha 6 cockroach nAChR and the electronegative terminal group of the two neonicotinoids (nitro in IMI and cyano in THI). Finally, in both insects nAChRs, THI is consistently found to bind more favourably than IMI. (C) 2014 Elsevier Inc. All rights reserved.",2015/02//,2015,10.1016/j.jmgm.2014.10.018,55,,1093-3263,WOS:000349587100001,1.0,12.0,,,,,0,,0,40
68,JOUR,Design of environmentally friendly neonicotinoid insecticides with bioconcentration tuning and Bi-directional selective toxic effects,"['Zhao, YY', 'Li, Y']",JOURNAL OF CLEANER PRODUCTION,"A 3D-QSAR model was established with CoMSIA to characterize neonicotinoid insecticides. LgBCF values were used as the dependent variable and the molecular structures of 30 compounds were used as the independent variable. This model was used to design neonicotinoid insecticides with reduced bioconcentration. The contour maps from the 3D-QSAR model were used to evaluate substituted sites and different substituents that significantly affected the bioconcentration of neonicotinoid insecticides. The CoMSIA model showed that neonicotinoid insecticide bioconcentration was strongly affected by steric, electrostatic, hydrophobic and hydrogen bond acceptor fields. Using compound 20 as a template, 105 new substituted derivatives with lower bioconcentrations (reduced by 21.34-77.21%) were designed. The toxicities of these derivatives were evaluated, which showed that 100 of the derivatives retained the original toxicity (increased by 0.10-5.67%). Next, a 2D-QSAR model showed that the decreased bioconcentration of the new neonicotinoid insecticides was mainly caused by the total energy and dipole moment. Homology modeling was used to obtain the genetic recombination AChR in sucking-type pests (i.e. aphid, leafhopper, thrips, and Bemisia tabaci) and bees (i.e. Apis mellifera ligustica and Apis cerana). The neonicotinoid insecticides before and after modification were docked with AChRs to complete the screening of derivatives with bi-directional selective toxic effects. LibDock scores showed that Derivative-5, Derivative-18, Derivative-31, and Derivative-65 had bi-directional selective effects on pests and bees. The effects of the Derivative-18 were the most significant, with toxicity increasing by 14.66% in pests and decreasing by 19.42% in bees. We determined via analysis of amino acid residues that Derivative-18 had more hydrophobic amino acids interacting with pest AChRs, and the mode of action was predominantly hydrogen bonding. Conversely, Derivative-18 had fewer hydrophobic amino acids interacting with bee AChRs, and the mode of action there was more reliant on van der Waals forces with weak binding power. (C) 2019 Elsevier Ltd. All rights reserved.",2019/06/01/,2019,10.1016/j.jclepro.2019.02.156,221,,0959-6526,WOS:000464485700012,113.0,121.0,,,,,0,,0,41
76,JOUR,Comparison between imidacloprid effects on AChE and nAChRï¿½ï¿½1 in target Aphis craccivora and non-target Apis mellifera: experimental and theoretical approa,"['Ali, HM', 'Abdel-Aty, B', 'El-Sayed, W', 'Mariy, FM', 'Hegazy, GM']",CHEMICAL AND BIOLOGICAL TECHNOLOGIES IN AGRICULTURE,"Background Neonicotinoids are widespread insecticides because of their potent effects against aphids and other piercing-sucking insects in addition to having high selectivity toward insects rather than vertebrates. However, they affect severely some non-target insects, mainly honeybee in a phenomenon called colony collapse disorder (CCD). Results Effects of imidacloprid (IMI), most used neonicotinoids, on aphid acetylcholinesterase (AChE), in vivo and in vitro were examined; besides, molecular modeling was used to investigate similarities and differences of AChE and nicotinic acetylcholine receptors alpha 1-subunit (nAChR alpha 1) in aphids, target insect, and honeybees, non-target insect. Results showed that aphid AChE was inhibited in vitro, with IC50 108.6 mg/L but not affected in vivo while the mortality was concentration-dependent with high toxicity (LC50 9.50 mg/L); in addition, aphid AChE was more inhibited, in vitro, but with much less effects, in vivo, than that of honeybees. These results indicate that AChE is not the main cause of the observed mortality, but it still has a role in insect resistance system with different responses in both insects. Molecular modeling showed high similarity in primary and secondary structures of AChE indicated by high identity (67%) and low gaps (1%); besides, the same template for both enzymes was auto-selected for homology. In addition, similar positions of the triad amino acids were found in AChE of both insects indicating high similarity. Conversely, the similarity in nAChR alpha 1 in both insects is lower (50% identity and 9% gaps). These gaps (50 amino acids) are found in the intracellular large loop between TM3 and TM4 and account for the observed differences in the nAChR alpha 1 binding sites of in both insects. Conclusion These observed variations in nAChR alpha 1 structures and binding sites in different insect species can be used as good bases in designing new neonicotinoids that express high effects on target insects with better selectivity to minimize adverse effects on non-target organisms.",2024/08/29/,2024,10.1186/s40538-024-00644-3,11,1,2196-5641,WOS:001303583400003,,,,,"['AChE', 'Alfa subunit', 'Cowpea aphid', 'Honeybee', 'NAChR', 'Neonicotinoids']",,0,,0,42
86,JOUR,Quantitative correlation between molecular similarity and receptor-binding activity of neonicotinoid insecticides,"['Nakayama, A', 'Sukekawa, M']",PESTICIDE SCIENCE,"Quantitative correlation between molecular similarity and receptor-binding activity of neonicotinoid insecticides such as imidacloprid and acetamiprid was studied by using a method of similarity index and semi-empirical molecular orbital calculations. A series of compounds having an aromatic ring and a cyclic or acyclic amine moiety with an electron-withdrawing group were subjected to the similarity-activity analysis. Energy-minimum structures and electrostatic properties of the molecules were obtained by MNDO-PM3. The electrostatic similarity of each molecule compared with the most active compounds was found to correlate significantly with the binding activity to nicotinic acetylcholine receptor (nAChR) in honey bee when the two molecules were superimposed to maximize the molecular shape similarity by simplex procedure. This indicates that molecular similarity in terms of electrostatic properties is important for activity, as well as superimposability in terms of molecular shape, A schematic model of interaction between neonicotinoids and nAChR is proposed according to the results of similarity-activity analyses. (C) 1998 SCI.",1998/02//,1998,10.1002/(SICI)1096-9063(199802)52:2<104::AID-PS688>3.3.CO;2-J,52,2,0031-613X,WOS:000072112100003,104.0,110.0,,,,,0,,0,43
49,JOUR,TOXICITY OF INSECTICIDES ON INDIAN HONEY BEE APIS CERANA INDICA F. AND STINGLESS BEE TETRAGONULA IRIDIPENNIS S. IN CASHEW,"['Deepika, N.', 'Suresh, K.', 'Usharani, B.', 'Rajamanickam, C.', 'Shanthi, M.']",Indian Journal of Entomology,"and thus highly toxic at 24 hours after treatment (HAT). Imidacloprid led to >70% mortality with both the bee species at 24 HAT, while it varied from 40 to 60% the bees with thiamethoxam, carbosulfan and lambda cyhalothrin at 24 HAT.; The contact toxicity of insecticides used in the cashew ecosystem viz., thiamethoxam, carbosulfan, buprofezin, lambdacyhalothrin, imidacloprid, chlorpyriphos and profenophos were evaluated against Indian bee Apis cerana indica F., and stingless bee Tetragonula iridipennis S. under laboratory conditions. It was observed that buprofezin caused the least mortality of 21.48 and 19.91% with A. cerana indica and T. iridipennis, respectively; chlorpyriphos led to maximum mortality of 100% to with both the bees, ï¿½ï¿½ 2019, The Entomological Society of India. All rights reser",2022///,2022,10.55446/IJE.2021.149,84,4,,,885.0,888.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151078160&doi=10.55446%2fIJE.2021.149&partnerID=40&md5=cddcbe20e8172a5061063968d2ebb5cc,Scopus,"['Apis cerana indica', 'Buprofezin', 'Carbosulfan', 'Cashew', 'Chlorpyriphos', 'Contact toxicity', 'Imidacloprid', 'Insecticides', 'Lambda cyhalothrin', 'Profenophos', 'Tetragonula iridipennis', 'Thiamethoxam']",,0,,0,44
