record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,exported_notes_1,included,asreview_ranking,asreview_prior,exported_notes_2
186,186,JOUR,Exposure to sublethal levels of insecticide-fungicide mixtures affect reproductive success and population growth rates in the solitary bee Osmia cornuta,"['Albacete, S.', 'Sancho, G.', 'Azpiazu, C.', 'Sgolastra, F.', 'Rodrigo, A.', 'Bosch, J.']",Environment International,"In agricultural environments, bees are routinely exposed to combinations of pesticides. For the most part, exposure to these pesticide mixtures does not result in acute lethal effects, but we know very little about potential sublethal effects and their consequences on reproductive success and population dynamics. In this study, we orally exposed newly emerged females of the solitary bee Osmia cornuta to environmentally-relevant levels of acetamiprid (a cyano-substituted neonicotinoid insecticide) singly and in combination with tebuconazole (a sterol-biosynthesis inhibitor (SBI) fungicide). The amount of feeding solution consumed during the exposure phase was lowest in bees exposed to the pesticide mixture. Following exposure, females were individually marked and released into oilseed rape field cages to monitor their nesting performance and assess their reproductive success. The nesting performance and reproductive success of bees exposed to the fungicide or the insecticide alone were similar to those of control bees and resulted in a 1.3‚Äì1.7 net population increases. By contrast, bees exposed to the pesticide mixture showed lower establishment, shortened nesting period, and reduced fecundity. Together, these effects led to a 0.5‚Äì0.6 population decrease. Female establishment and shortened nesting period were the main population bottlenecks. We found no effects of the pesticide mixture on nest provisioning rate, offspring body weight or sex ratio. Our study shows how sublethal pesticide exposure may affect several components of bee reproductive success and, ultimately, population growth. Our results calls for a rethinking of pollinator risk assessment schemes, which should target not only single compounds but also combinations of compounds likely to co-occur in agricultural environments. ¬© 2024 The Author(s)",2024///,2024,10.1016/j.envint.2024.108919,190,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200120599&doi=10.1016%2fj.envint.2024.108919&partnerID=40&md5=eac4692c5c6ca910d7d33e4a357554dd,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pollinator', 'acetamiprid', 'Article', 'female', 'nonhuman', 'pesticide', 'pollution exposure', 'risk assessment', 'Risk assessment', 'drug effect', 'physiology', 'pyridine derivative', 'Pyridines', 'Sublethal effects', 'Lethal effects', 'Performance', 'reproduction', 'mortality', 'male', 'Reproduction', 'body weight', 'fungicide', 'Agriculture', 'Female', 'nesting', 'Exposed to', 'Fungicides', 'Fungicides, Industrial', 'Pesticide mixture', 'population dynamics', 'reproductive success', 'triazole derivative', 'Triazoles', 'Biochemistry', 'Population statistics', 'growth rate', 'Agricultural environments', 'tebuconazole', 'population growth', 'Population Growth', 'cocoon', 'Solitary bees', 'Solitary bee', 'sterol', 'Reproductive success', 'biosynthesis', 'Population dynamics', 'Population growth rates', 'rape', 'Realistic level', 'Realistic levels', 'reproductive health']",,,,,0,81,0,
200,200,JOUR,Toxicological status changes the susceptibility of the honey bee Apis mellifera to a single fungicidal spray application,"['Almasri, H.', 'Tavares, D.A.', 'Tchamitchian, S.', 'P√©lissier, M.', 'Sen√©, D.', 'Cousin, M.', 'Brunet, J.-L.', 'Belzunces, L.P.']",Environmental Science and Pollution Research,"During all their life stages, bees are exposed to residual concentrations of pesticides, such as insecticides, herbicides, and fungicides, stored in beehive matrices. Fungicides are authorized for use during crop blooms because of their low acute toxicity to honey bees. Thus, a bee that might have been previously exposed to pesticides through contaminated food may be subjected to fungicide spraying when it initiates its first flight outside the hive. In this study, we assessed the effects of acute exposure to the fungicide in bees with different toxicological statuses. Three days after emergence, bees were subjected to chronic exposure to the insecticide imidacloprid and the herbicide glyphosate, either individually or in a binary mixture, at environmental concentrations of 0.01 and 0.1 Œºg/L in food (0.0083 and 0.083 Œºg/kg) for 30 days. Seven days after the beginning of chronic exposure to the pesticides (10 days after emergence), the bees were subjected to spraying with the fungicide difenoconazole at the registered field dosage. The results showed a delayed significant decrease in survival when honey bees were treated with the fungicide. Fungicide toxicity increased when honey bees were chronically exposed to glyphosate at the lowest concentration, decreased when they were exposed to imidacloprid, and did not significantly change when they were exposed to the binary mixture regardless of the concentration. Bees exposed to all of these pesticide combinations showed physiological disruptions, revealed by the modulation of several life history traits related mainly to metabolism, even when no effect of the other pesticides on fungicide toxicity was observed. These results show that the toxicity of active substances may be misestimated in the pesticide registration procedure, especially for fungicides. ¬© 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",2021///,2021,10.1007/s11356-021-13747-3,28,31,42807.0,42820,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103642676&doi=10.1007%2fs11356-021-13747-3&partnerID=40&md5=366d1ad35a16b07eb2a6b9cb1c48843c,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pesticide', 'Pesticides', 'Apis mellifera', 'herbicide', 'Herbicides', 'fungicide', 'Fungicides, Industrial', 'Honey bee survival', 'Difenoconazole fungicide', 'Glyphosate herbicide', 'Imidacloprid insecticide', 'Toxicological status']",,,,,0,82,0,
90,90,JOUR,Sulfoxaflor and nutritional deficiency synergistically reduce survival and fecundity in bumblebees,"['Linguadoca, A.', 'Rizzi, C.', 'Villa, S.', 'Brown, M.J.F.']",Science of the Total Environment,"A range of anthropogenic factors are causing unprecedented bee declines. Among these drivers the usage of pesticides is believed to be crucial. While the use of key bee-harming insecticides, such as the neonicotinoids, has been reduced by regulatory authorities, novel, less studied substances have occupied their market niche. Understanding the threat of these chemicals to bees is, therefore, crucial to their conservation. Here we focus on sulfoxaflor, a novel insecticide, targeting the same neural receptor as the neonicotinoids. In stark contrast to the growing concerns around its negative impacts on bee health, a recent assessment has resulted in the extension of its authorisations across the USA. However, such assessments may underestimate risks by overlooking interactive impacts of multiple stressors. Here we investigated co-occurring, lethal and sublethal risks of sulfoxaflor and a dietary stress for bumblebees (Bombus terrestris), a key pollinator. Specifically, we employed a novel microcolony design, where, for the first time in bees, pesticide exposure mimicked natural degradation. We orally exposed workers to sulfoxaflor and a sugar-deficient diet in a fully factorial design. Field realistic, worst-case sulfoxaflor exposure caused a sharp increase in bee mortality. At sublethal concentrations, sulfoxaflor negatively affected bee fecundity, but not survival. Nutritional stress reduced bee fecundity and synergistically or additively aggravated impacts of sulfoxaflor on bee survival, egg laying and larval production. Our data show that non-mitigated label uses of sulfoxaflor may have major, yet severely neglected effects on bumblebee health, which may be exacerbated by nutritional stress. By unravelling mechanistic interactions of synergistic risks, our study highlights the need to overcome inherent limitations of Environmental Risk Assessment schemes, which, being based on a ‚Äúsingle stressor paradigm‚Äù, may fail to inform policymakers of the real risks of pesticide use. ¬© 2021",2021///,2021,10.1016/j.scitotenv.2021.148680,795,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109426130&doi=10.1016%2fj.scitotenv.2021.148680&partnerID=40&md5=829e5f6e6568702aba4efc80270da5c7,Scopus,"['animal', 'Animals', 'Anthropogenic factors', 'bee', 'Bees', 'Bombus terrestris', 'Bumblebee', 'colony', 'degradation', 'Degradation', 'fecundity', 'fertility', 'Fertility', 'honeybee', 'insecticide', 'Insecticides', 'malnutrition', 'Malnutrition', 'Market niche', 'Microcolonies', 'Microcolony', 'Multiple stressors', 'neonicotinoid', 'Neonicotinoids', 'nutrition', 'Nutrition', 'Nutritional stress', 'Pesticides exposures', 'pyridine derivative', 'Pyridines', 'Regulatory authorities', 'Risk assessment', 'sublethal effect', 'sulfoxaflor', 'Sulfoxaflor', 'Sulfur Compounds', 'sulfur derivative', 'survival', 'United States']",,,,,0,83,0,
78,78,JOUR,Solitary bee behaviour and pollination service delivery is differentially impacted by neonicotinoid and pyrethroid insecticides,"[""O'Reilly, A.D."", 'Stanley, D.A.']",Science of the Total Environment,"Solitary bees are important pollinators of crops and wild plants, and their decline poses a risk to the sustained provision of the services they provide. Although evidence suggests that exposure to insecticides can affect bees, most pesticide research and risk assessment has focussed on social bees and mortality while solitary species are understudied. The ability to forage is critical for solitary bee reproduction, also in how they deliver pollination services, and we know little about how insecticides can impact these behaviours. We exposed solitary red mason bees (Osmia bicornis) to field realistic levels of two widely used insecticides with differing modes of action (lambda-cyhalothrin (pyrethroid) and acetamiprid (neonicotinoid)), in a semi-field setting over multiple rounds of exposure. We then tested impacts on bee behaviour and pollination in apples, an important global insect-pollinated crop. Pollination by insecticide-treated bees reduced apple production by up to 86 % depending on the compound and the number of exposures, but the underlying mechanism behind this remains unclear and should be investigated further. Other measurements of pollination services including number of seeds per apple and stigma pollen deposition showed no relationship with pesticide treatment. Bee foraging behaviour was also affected by treatment where both insecticides appear to induce an excitatory effect which was constant for acetamiprid and eventually ceased for lambda-cyhalothrin after multiple exposures. This suggests that both neonicotinoid and non‚Äëneonicotinoid insecticides can potentially affect behaviour and pollination services of solitary bees depending on how often they are exposed, which is particularly important given the changing usage patterns of these compound classes based on regulations around their use. This highlights the importance of moving insecticide risk assessment towards more field realistic scenarios and including sublethal effects on solitary and social bees, in addition to considering repeated exposures of bees to pesticides as is realistic in the field. ¬© 2023 The Authors",2023///,2023,10.1016/j.scitotenv.2023.164399,894,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163847851&doi=10.1016%2fj.scitotenv.2023.164399&partnerID=40&md5=0111f5e09432e383a1d7717e1469527d,Scopus,"['acetamiprid', 'Acetamiprid', 'aerosol', 'animal', 'animal behavior', 'animal experiment', 'Animals', 'apple', 'Article', 'bee', 'bee pollination', 'Bees', 'Cell proliferation', 'controlled study', 'crop yield', 'Crop yield', 'Crops', 'cyhalothrin', 'exposure', 'female', 'field study', 'foraging behavior', 'Foraging behaviour', 'Foraging behaviours', 'Fruits', 'harvest', 'insecticide', 'Insecticides', 'Lambda-cyhalothrin', 'neonicotinoid', 'Neonicotinoid insecticides', 'neonicotinoid pesticide', 'Neonicotinoids', 'nonhuman', 'Osmia bicorni', 'Osmia bicornis', 'pesticide', 'Pesticides', 'pistil stigma', 'plant seed', 'Plants (botany)', 'pollen', 'pollination', 'Pollination', 'pollution exposure', 'Pyrethrins', 'pyrethroid', 'Pyrethroid insecticide', 'pyrethroid pesticide', 'risk assessment', 'Risk assessment', 'Risk perception', 'Risks assessments', 'Service delivery', 'sublethal effect']",,,,,0,84,0,
219,219,JOUR,Responses of honey bees to lethal and sublethal doses of formulated clothianidin alone and mixtures,"['Yao, J.', 'Zhu, Y.C.', 'Adamczyk, J.']",Journal of Economic Entomology,"The widespread use of neonicotinoid insecticides has sparked concern over the toxicity risk to honey bees (Apis mellifera L. (Hymenoptera: Apidae)). In this study, feeding treatments with the clothianidin formulation at 2.6 ppb (residue concentration) or its binary mixtures with five representative pesticides (classes) did not influence on adult survivorship, but all treatments caused significantly lower body weight than controls. Most binary mixtures at residue levels showed minor or no interaction on body weight loss, and synergistic interaction was detected only from the mixture of clothianidin + Œª -cyhalothrin. Chlorpyrifos alone and the mixture of clothianidin + chlorpyrifos significantly suppressed esterase (EST) activity, while most treatments of individual pesticides and mixtures had no effect on EST and glutathione S-transferase (GST) activities. However, ingestion of clothianidin at 2.6 ppb significantly enhanced P450 oxidase activity by 19%. The LC 50 of formulated clothianidin was estimated at 0.53 ppm active ingredient, which is equivalent to 25.4 ng clothianidin per bee (LD 50) based on the average sugar consumption of 24 Œºl per bee per day. In addition to mortality, ingestion of clothianidin at LC 50 significantly reduced bee body weight by 12%. P450 activities were also significantly induced at 24 and 48 h in clothianidin-treated bees, while no significant difference was found in GST and EST activities. Further examinations revealed that the expression of an important CYP9q1 detoxification gene was significantly induced by clothianidin. Thus, data consistently indicated that P450s were involved in clothianidin detoxification in honey bees. Although the honey bee population in Stoneville (MS, United States) had sixfold lower susceptibility than other reported populations, clothianidin had very high oral toxicity to bees. ¬© Published by Oxford University Press on behalf of Entomological Society of America 2018.",2018///,2018,10.1093/jee/toy140,111,4,1517.0,1525,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053733948&doi=10.1093%2fjee%2ftoy140&partnerID=40&md5=35bbee65087b34aab15e9e1271c6097a,Scopus,,,,,,0,85,0,
60,60,JOUR,Fungicide and insecticide exposure adversely impacts bumblebees and pollination services under semi-field conditions,"['Tamburini, G', 'Pereira-Peixoto, MH', 'Borth, J', 'Lotz, S', 'Wintermantel, D', 'Allan, MJ', 'Dean, R', 'Schwarz, JM', 'Knauer, A', 'Albrecht, M', 'Klein, AM']",ENVIRONMENT INTERNATIONAL,"Sulfoximines, the next generation systemic insecticides developed to replace neonicotinoids, have been shown to negatively impact pollinator development and reproduction. However, field-realistic studies on sulfoximines are few and consequences on pollination services unexplored. Moreover, the impacts of other agrochemicals such as fungicides, and their combined effects with insecticides remain poorly investigated. Here, we show in a full factorial semi-field experiment that spray applications of both the product Closer containing the insecticide sulfoxaflor and the product Amistar containing the fungicide azoxystrobin, negatively affected the individual foraging performance of bumblebees (Bombus terrestris). Insecticide exposure further reduced colony growth and size whereas fungicide exposure decreased pollen deposition. We found indications for resource limitation that might have exacerbated pesticide effects on bumblebee colonies. Our work demonstrates that field-realistic exposure to sulfoxaflor can adversely impact bumblebees and that applications before bloom may be insufficient as a mitigation measure to prevent its negative impacts on pollinators. Moreover, fungicide use during bloom could reduce bumblebee foraging performance and pollination services.",2021/12//,2021,10.1016/j.envint.2021.106813,157,,,,,,"['Agricultural chemicals', 'animal', 'Animals', 'Article', 'azoxystrobin', 'Azoxystrobin', 'bee', 'bee pollination', 'Bees', 'Bombu terrestri', 'Bombus terrestris', 'colony formation', 'Combined effect', 'controlled study', 'ecological impact', 'environmental exposure', 'environmental impact', 'environmental protection', 'Field conditions', 'flowering', 'foraging', 'foraging behavior', 'Full factorial', 'fungicide', 'Fungicides', 'Fungicides, Industrial', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'nonhuman', 'nontarget organism', 'Performance', 'performance assessment', 'pesticide spraying', 'Pesticides', 'Phacelia tanacetifolia', 'plant', 'plant-pollinator interaction', 'Plants (botany)', 'pollen', 'Pollen', 'pollination', 'Pollination', 'pollinator', 'Pollinator', 'Pollinators', 'sulfoxaflor', 'Sulfoxaflor', 'Sulfoximines', 'unclassified drug']",0160-4120,WOS:000702862100008,,,0,86,0,
256,256,JOUR,Pollen nutrition fosters honeybee tolerance to pesticides,"['Barascou, L', 'Sene, D', 'Barraud, A', 'Michez, D', 'Lefebvre, V', 'Medrzycki, P', 'Di Prisco, G', 'Strobl, V', 'Ya√±ez, O', 'Neumann, P', 'Le Conte, Y', 'Alaux, C']",ROYAL SOCIETY OPEN SCIENCE,"A reduction in floral resource abundance and diversity is generally observed in agro-ecosystems, along with widespread exposure to pesticides. Therefore, a better understanding on how the availability and quality of pollen diets can modulate honeybee sensitivity to pesticides is required. For that purpose, we evaluated the toxicity of acute exposure and chronic exposures to field realistic and higher concentrations of azoxystrobin (fungicide) and sulfoxaflor (insecticide) in honeybees provided with pollen diets of differing qualities (named S and BQ pollens). We found that pollen intake reduced the toxicity of the acute doses of pesticides. Contrary to azoxystrobin, chronic exposures to sulfoxaflor increased by 13- to 12-fold bee mortality, which was reduced by pollen intake. Most importantly, the risk of death upon exposure to a high concentration of sulfoxaflor was significantly lower for the S pollen diet when compared with the BQ pollen diet. This reduced pesticide toxicity was associated with a higher gene expression of vitellogenin, a glycoprotein that promotes bee longevity, a faster sulfoxaflor metabolization and a lower concentration of the phytochemical p-coumaric acid, known to upregulate detoxification enzymes. Thus, our study revealed that pollen quality can influence the ability of bees to metabolize pesticides and withstand their detrimental effects, providing another strong argument for the restoration of suitable foraging habitat.",2021/09/01/,2021,10.1098/rsos.210818,8,9,,,,,"['survival', 'pesticide residue', 'vitellogenin', 'bees', 'metabolization', 'p-coumaric acid']",2054-5703,WOS:000691542000008,,,0,87,0,
28,28,JOUR,Effects of the neonicotinoid pesticide thiamethoxam at field-realistic levels on microcolonies of Bombus terrestris worker bumble bees,"['Laycock, I.', 'Cotterell, K.C.', ""O'Shea-Wheller, T.A."", 'Cresswell, J.E.']",Ecotoxicology and Environmental Safety,"Neonicotinoid pesticides are currently implicated in the decline of wild bee populations. Bumble bees, Bombus spp., are important wild pollinators that are detrimentally affected by ingestion of neonicotinoid residues. To date, imidacloprid has been the major focus of study into the effects of neonicotinoids on bumble bee health, but wild populations are increasingly exposed to alternative neonicotinoids such as thiamethoxam. To investigate whether environmentally realistic levels of thiamethoxam affect bumble bee performance over a realistic exposure period, we exposed queenless microcolonies of Bombus terrestris L. workers to a wide range of dosages up to 98Œºgkg-1 in dietary syrup for 17 days. Results showed that bumble bee workers survived fewer days when presented with syrup dosed at 98Œºg thiamethoxamkg-1, while production of brood (eggs and larvae) and consumption of syrup and pollen in microcolonies were significantly reduced by thiamethoxam only at the two highest concentrations (39, 98Œºgkg-1). In contrast, we found no detectable effect of thiamethoxam at levels typically found in the nectars of treated crops (between 1 and 11Œºgkg-1). By comparison with published data, we demonstrate that during an exposure to field-realistic concentrations lasting approximately two weeks, brood production in worker bumble bees is more sensitive to imidacloprid than thiamethoxam. We speculate that differential sensitivity arises because imidacloprid produces a stronger repression of feeding in bumble bees than thiamethoxam, which imposes a greater nutrient limitation on production of brood. ¬© 2013 Elsevier Inc.",2014///,2014,10.1016/j.ecoenv.2013.10.027,100,1,153.0,158,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892602774&doi=10.1016%2fj.ecoenv.2013.10.027&partnerID=40&md5=ec4e0e2e11fd0cfd95e2ea6500fb0294,Scopus,,,,,,0,88,0,
167,167,JOUR,Frequently encountered pesticides can cause multiple disorders in developing worker honey bees,"['Tom√©, H.V.V.', 'Schmehl, D.R.', 'Wedde, A.E.', 'Godoy, R.S.M.', 'Ravaiano, S.V.', 'Guedes, R.N.C.', 'Martins, G.F.', 'Ellis, J.D.']",Environmental Pollution,"Pesticide exposure is regarded as a contributing factor to the high gross loss rates of managed colonies of Apis mellifera. Pesticides enter the hive through contaminated nectar and pollen carried by returning forager honey bees or placed in the hive by beekeepers when managing hive pests. We used an in vitro rearing method to characterize the effects of seven pesticides on developing brood subjected dietary exposure at worse-case environmental concentrations detected in wax and pollen. The pesticides tested included acaricides (amitraz, coumaphos, fluvalinate), insecticides (chlorpyrifos, imidacloprid), one fungicide (chlorothalonil), and one herbicide (glyphosate). The larvae were exposed chronically for six days of mimicking exposure during the entire larval feeding period, which is the worst possible scenario of larval exposure. Survival, duration of immature development, the weight of newly emerged adult, morphologies of the antenna and the hypopharyngeal gland, and gene expression were recorded. Survival of bees exposed to amitraz, coumaphos, fluvalinate, chlorpyrifos, and chlorothalonil was the most sensitive endpoint despite observed changes in many developmental and physiological parameters across the seven pesticides. Our findings suggest that pesticide exposure during larvae development may affect the survival and health of immature honey bees, thus contributing to overall colony stress or loss. Additionally, pesticide exposure altered gene expression of detoxification enzymes. However, the tested exposure scenario is unlikely to be representative of real-world conditions but emphasizes the importance of proper hive management to minimize pesticide contamination of the hive environment or simulates a future scenario of increased contamination. ¬© 2019; The chronic larval exposure to different pesticides affect the survival and health of immature and potentially newly emerged adult honey bees. ¬© 2019",2020///,2020,10.1016/j.envpol.2019.113420,256,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076237910&doi=10.1016%2fj.envpol.2019.113420&partnerID=40&md5=be410da64ffc9a42e16734b02679e011,Scopus,,,,,,0,89,0,
203,203,JOUR,Physiological effects of field concentrations and sublethal concentrations of sulfoxaflor on Apis mellifera,"['Wang, S.', 'Fan, W.', 'Ji, W.', 'Wang, K.', 'Gull, S.', 'Li, J.', 'Chen, L.', 'Ji, T.', 'Liu, J.']",Pest Management Science,"BACKGROUND: Bees (Apis mellifera), as important pollinators of agricultural crops, are at risk when pesticides are used. Sulfoxaflor is a new insecticide which acts on the nicotinic acetylcholine receptor (nAChR) in a similar way to neonicotinoids. The goal of this study is to evaluate the toxicity of sulfoxaflor and its effect on the A. mellifera exposure. RESULTS: Initially, developmental indicators such as larval survival, pupation, and eclosion were inhibited by 5.0 mg/L (field concentration) sulfoxaflor. In the pupal stage, fat content was significantly increased, while the glycogen content decreased. In addition, A. mellifera heads were treated with 2.0 mg/L (sublethal concentration) of sulfoxaflor and analyzed by RNA sequencing. The transcriptome results indicated that 2.0 mg/L amounts of sulfoxaflor have adverse effects on the immune, digestive, and nervous systems. Sulfoxaflor down-regulated the expression of many genes involved in immunity, detoxification, the myosin cytoskeleton, sensory neurons, and odor-binding proteins. CONCLUSION: Field concentration and sublethal concentration were used for the combined analysis of honeybees. The effect of sublethal concentration of sulfoxaflor on honeybees was studied for the first time from the perspective of transcriptome sequencing of honeybee head. A preliminary study was carried out on the stress of sulfoxaflor at sublethal concentration on honeybee workers, which has certain research significance and can provide theoretical basis for the use of sulfoxaflor in the field environment. ¬© 2024 Society of Chemical Industry. ¬© 2024 Society of Chemical Industry.",2024///,2024,10.1002/ps.8326,80,11,5941.0,5953,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202068976&doi=10.1002%2fps.8326&partnerID=40&md5=f1ac3cc696efcebed199af2d398beea4,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'pollution exposure', 'sublethal effect', 'Apis mellifera', 'drug effect', 'honeybee', 'pyridine derivative', 'Pyridines', 'sulfoxaflor', 'Sulfur Compounds', 'sulfur derivative', 'concentration (composition)', 'larva', 'Larva', 'growth, development and aging', 'sublethal concentration', 'transcriptome', 'Transcriptome', 'pupa', 'genetic analysis', 'physiological response', 'Pupa', 'transcriptome analysis']",,,,,0,90,0,
220,220,JOUR,Comparing response of buff-tailed bumblebees and red mason bees to application of a thiacloprid-prochloraz mixture under semi-field conditions,"['Alkassab, A.T.', 'Kunz, N.', 'Bischoff, G.', 'Pistorius, J.']",Ecotoxicology,"Recent studies have reported interspecific differences in how bee species respond to various stressors. Evaluating the exposure and responses of different bee species to plant protection products is considered an essential part of their risk assessment. This study was conducted to assess the impacts of thiacloprid-prochloraz mixture on buff-tailed bumblebees (Bombus terrestris) and red mason bees (Osmia bicornis) in a worst-case scenario under semi-field conditions. Bumblebee colonies or solitary bee trap nests were confined in tunnels with flowering oilseed rape. The recommended maximum application rates of 72 g thiacloprid/ha and 675 g prochloraz/ha were applied as a tank mixture during bee flight in full flowering oilseed rape. Several parameters such as flight and foraging activity, population parameters, and exposure level were investigated. Our results show adverse effects of the combination of thiacloprid and prochloraz on the reproductive performance of red mason bees. The number of cocoons produced by O. bicornis was significantly reduced in the treatment compared to the control group. Regarding bumblebees, we found no effects of the thiacloprid-prochloraz mixture on any observed parameters of colony development. The maximum detected concentrations of both active substances three days after application were higher in O. bicornis pollen mass compared to B. terrestris stored pollen. We conclude that this worst-case scenario of thiacloprid-prochloraz exposure poses a high risk to solitary bees and thus the use of such mixture should be restricted. ¬© 2020, The Author(s).",2020///,2020,10.1007/s10646-020-02223-2,29,7,846.0,855,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084840541&doi=10.1007%2fs10646-020-02223-2&partnerID=40&md5=0f41b208fd9e7ef5177bd48f7e906318,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'flight behavior', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'animal experiment', 'Article', 'controlled study', 'female', 'foraging behavior', 'nonhuman', 'Osmia bicornis', 'risk assessment', 'Apoidea', 'drug effect', 'environmental exposure', 'feeding behavior', 'Feeding Behavior', 'flying', 'flight', 'comparative study', 'organism colony', 'reproduction', 'colony', 'priority journal', 'male', 'Bombus terrestris', 'thiacloprid', 'Bumblebees', 'Reproduction', 'Thiacloprid', 'Flight, Animal', 'thiazine derivative', 'Thiazines', 'Osmia', 'population dynamics', 'Population Dynamics', 'imidazole derivative', 'Imidazoles', 'rapeseed', 'species difference', 'Brassica napus', 'prochloraz', 'Germany', 'cocoon', 'Exposure', 'reproductive toxicity', 'interspecific variation', 'Osmia rufa', 'Prochloraz', 'Red mason bees']",,,,,0,91,0,
126,126,JOUR,Sub-lethal doses of sulfoxaflor impair honey bee homing ability,"['Capela, N.', 'Sarmento, A.', 'Sim√µes, S.', 'Azevedo-Pereira, H.M.V.S.', 'Sousa, J.P.']",Science of the Total Environment,"Agricultural intensification has increased the number of stressors that pollinators are exposed to. Besides increasing landscape fragmentation that limit the supply of flower resources, intensive agricultural practices relying on the use of pesticides to control agricultural pests also affect non-target organisms like honey bees. The use of most pesticides containing neonicotinoids has been severely restricted in the European Union, leaving pesticides containing acetamiprid as the only ones that are still authorized. In the meantime, new substances like sulfoxaflor, that have a similar mode of action acting on the insect's nicotinic acetylcholine receptors (nAChR), have been approved for agricultural use. In Europe and USA, the use of pesticides containing this active ingredient is limited due to toxic effects already reported on bees, but no restrictions regarding this matter were applied in other countries (e.g., Brazil). In this study, homing ability tests with acetamiprid and sulfoxaflor were performed, in which honey bees were fed with three sub-lethal doses from each substance. After exposure, each honey bee was equipped with an RFID chip and released 1 km away from the colony to evaluate their homing ability. No significant effects were detected in honey bees fed with 32, 48 and 61 ng of acetamiprid while a poor performance on their homing ability, with only 28% of them reaching the colony instead of 75%, was detected at a 26 ng/a.s./bee dose of sulfoxaflor. Although, both pesticides act on the nAChR, the higher sulfoxaflor toxicity might be related with the honey bees detoxifying mechanisms, which are more effective on cyano-based neonicotinoids (i.e., acetamiprid) than sulfoximines. With this study we encourage the use of homing ability tests to be a suitable candidate to integrate the future risk assessment scheme, providing valuable data to models predicting effects on colony health that emerge from the individual actions of each bee. ¬© 2022 Elsevier B.V.",2022///,2022,10.1016/j.scitotenv.2022.155710,837,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130185757&doi=10.1016%2fj.scitotenv.2022.155710&partnerID=40&md5=ff6f430cc716ab62cc8cba0390be93e9,Scopus,"['acetamiprid', 'Acetylcholine receptor', 'agricultural intensification', 'Agriculture', 'animal', 'Animals', 'Apis melifera', 'Article', 'bee', 'Bees', 'controlled study', 'detoxification', 'Eco-toxicology', 'ecotoxicology', 'Ecotoxicology', 'Europe', 'experimental study', 'Field experiment', 'Field experiments', 'Food products', 'Health risks', 'homing behavior', 'Homing failure', 'Honey bee', 'honeybee', 'insecticide', 'Insecticides', 'Lethal dose', 'neonicotinoid', 'Neonicotinoids', 'Nicotinic acetylcholine', 'nicotinic receptor', 'nonhuman', 'organism colony', 'pesticide', 'pesticide application', 'Pesticide exposure', 'Pesticides', 'Pesticides exposures', 'pollinator', 'pollution exposure', 'population exposure', 'prediction', 'pyridine derivative', 'Pyridines', 'radiofrequency identification', 'Receptors, Nicotinic', 'risk assessment', 'Risk assessment', 'sublethal dose', 'sublethal effect', 'sulfoxaflor', 'Sulfur Compounds', 'sulfur derivative', 'unclassified drug', 'United States']",,,,,0,92,0,
