record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,exported_notes_1,included,asreview_ranking,asreview_prior,exported_notes_2
103,613.0,JOUR,Unravelling the Molecular Determinants of Bee Sensitivity to Neonicotinoid Insecticides,"['Manjon, C.', 'Troczka, B.J.', 'Zaworra, M.', 'Beadle, K.', 'Randall, E.', 'Hertlein, G.', 'Singh, K.S.', 'Zimmer, C.T.', 'Homem, R.A.', 'Lueke, B.', 'Reid, R.', 'Kor, L.', 'Kohler, M.', 'Benting, J.', 'Williamson, M.S.', 'Davies, T.G.E.', 'Field, L.M.', 'Bass, C.', 'Nauen, R.']",Current Biology,"The impact of neonicotinoid insecticides on the health of bee pollinators is a topic of intensive research and considerable current debate [1]. As insecticides, certain neonicotinoids, i.e., N-nitroguanidine compounds such as imidacloprid and thiamethoxam, are as intrinsically toxic to bees as to the insect pests they target. However, this is not the case for all neonicotinoids, with honeybees orders of magnitude less sensitive to N-cyanoamidine compounds such as thiacloprid [2]. Although previous work has suggested that this is due to rapid metabolism of these compounds [2‚Äì5], the specific gene(s) or enzyme(s) involved remain unknown. Here, we show that the sensitivity of the two most economically important bee species to neonicotinoids is determined by cytochrome P450s of the CYP9Q subfamily. Radioligand binding and inhibitor assays showed that variation in honeybee sensitivity to N-nitroguanidine and N-cyanoamidine neonicotinoids does not reside in differences in their affinity for the receptor but rather in divergent metabolism by P450s. Functional expression of the entire CYP3 clade of P450s from honeybees identified a single P450, CYP9Q3, that metabolizes thiacloprid with high efficiency but has little activity against imidacloprid. We demonstrate that bumble bees also exhibit profound differences in their sensitivity to different neonicotinoids, and we identify CYP9Q4 as a functional ortholog of honeybee CYP9Q3 and a key metabolic determinant of neonicotinoid sensitivity in this species. Our results demonstrate that bee pollinators are equipped with biochemical defense systems that define their sensitivity to insecticides and this knowledge can be leveraged to safeguard bee health. N-cyanoamidine neonicotinoid insecticides are much less toxic to honeybees and bumble bees than N-nitroguanidine compounds. Manjon et al. show that this results from differences in their efficiency of metabolism by cytochrome P450s of the CYP9Q subfamily, demonstrating their role as key determinants of bee sensitivity to this insecticide class. ¬© 2018 The Author(s)",2018///,2018.0,10.1016/j.cub.2018.02.045,28.0,7,1137.0,1143.e5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044610718&doi=10.1016%2fj.cub.2018.02.045&partnerID=40&md5=658fa8eb09e437446fa21b5f090a43ed,Scopus,,,,,,1,65,0,unspecified sensitivity
187,697.0,JOUR,Extending standard testing period in honeybees to predict lifespan impacts of pesticides and heavy metals using dynamic energy budget modelling,"['Hesketh, H', 'Lahive, E', 'Horton, AA', 'Robinson, AG', 'Svendsen, C', 'Rortais, A', 'Dorne, JL', 'Baas, J', 'Spurgeon, DJ', 'Heard, MS']",SCIENTIFIC REPORTS,"Concern over reported honeybee (Apis mellifera spp.) losses has highlighted chemical exposure as a risk. Current laboratory oral toxicity tests in A. mellifera spp. use short-term, maximum 96 hour, exposures which may not necessarily account for chronic and cumulative toxicity. Here, we use extended 240 hour (10 day) exposures to examine seven agrochemicals and trace environmental pollutant toxicities for adult honeybees. Data were used to parameterise a dynamic energy budget model (DEBtox) to further examine potential survival effects up to 30 day and 90 day summer and winter worker lifespans. Honeybees were most sensitive to insecticides (clothianidin > dimethoate >> tau-fluvalinate), then trace metals/metalloids (cadmium, arsenic), followed by the fungicide propiconazole and herbicide 2,4-dichlorophenoxyacetic acid (2,4-D). LC(50)s calculated from DEBtox parameters indicated a 27 fold change comparing exposure from 48 to 720 hours (summer worker lifespan) for cadmium, as the most time-dependent chemical as driven by slow toxicokinetics. Clothianidin and dimethoate exhibited more rapid toxicokinetics with 48 to 720 hour LC50s changes of <4 fold. As effects from long-term exposure may exceed those measured in short-term tests, future regulatory tests should extend to 96 hours as standard, with extension to 240 hour exposures further improving realism.",2016/12/20/,2016.0,10.1038/srep37655,6.0,,,,,,,2045-2322,WOS:000390056300001,,,1,66,0,
215,725.0,JOUR,Genomic insights into neonicotinoid sensitivity in the solitary bee Osmia bicornis,"['Beadle, K.', 'Singh, K.S.', 'Troczka, B.J.', 'Randall, E.', 'Zaworra, M.', 'Zimmer, C.T.', 'Hayward, A.', 'Reid, R.', 'Kor, L.', 'Kohler, M.', 'Buer, B.', 'Nelson, D.R.', 'Williamson, M.S.', 'Davies, T.G.E.', 'Field, L.M.', 'Nauen, R.', 'Bass, C.']",PLoS Genetics,"The impact of pesticides on the health of bee pollinators is determined in part by the capacity of bee detoxification systems to convert these compounds to less toxic forms. For example, recent work has shown that cytochrome P450s of the CYP9Q subfamily are critically important in defining the sensitivity of honey bees and bumblebees to pesticides, including neonicotinoid insecticides. However, it is currently unclear if solitary bees have functional equivalents of these enzymes with potentially serious implications in relation to their capacity to metabolise certain insecticides. To address this question, we sequenced the genome of the red mason bee, Osmia bicornis, the most abundant and economically important solitary bee species in Central Europe. We show that O. bicornis lacks the CYP9Q subfamily of P450s but, despite this, exhibits low acute toxicity to the N-cyanoamidine neonicotinoid thiacloprid. Functional studies revealed that variation in the sensitivity of O. bicornis to N-cyanoamidine and N-nitroguanidine neonicotinoids does not reside in differences in their affinity for the nicotinic acetylcholine receptor or speed of cuticular penetration. Rather, a P450 within the CYP9BU subfamily, with recent shared ancestry to the Apidae CYP9Q subfamily, metabolises thiacloprid in vitro and confers tolerance in vivo. Our data reveal conserved detoxification pathways in model solitary and eusocial bees despite key differences in the evolution of specific pesticide-metabolising enzymes in the two species groups. The discovery that P450 enzymes of solitary bees can act as metabolic defence systems against certain pesticides can be leveraged to avoid negative pesticide impacts on these important pollinators. ¬© 2019 Beadle et al. http://creativecommons.org/licenses/by/4.0/.",2019///,2019.0,10.1371/journal.pgen.1007903,15.0,2,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061562980&doi=10.1371%2fjournal.pgen.1007903&partnerID=40&md5=2e2bbb319513299a2211bd88ed4c830a,Scopus,,,,,,1,67,0,acute toxicity unspecified
269,779.0,JOUR,Influence of varroa mite (Varroa destructor) management practices on insecticide sensitivity in the honey bee (Apis mellifera),"['Rinkevich, F.D.', 'Danka, R.G.', 'Healy, K.B.']",Insects,"Since Varroa mites may cause devastating losses of honey bees through direct feeding, transmitting diseases, and increasing pathogen susceptibility, chemical and mechanical practices commonly are used to reduce mite infestation. While miticide applications are typically the most consistent and efficacious Varroa mite management method, miticide-induced insecticide synergism in honey bees, and the evolution of resistance in Varroa mites are reasonable concerns. We treated colonies with the miticide amitraz (Apivar¬Æ), used IPM practices, or left some colonies untreated, and then measured the effect of different levels of mite infestations on the sensitivity of bees to phenothrin, amitraz, and clothianidin. Sensitivity to all insecticides varied throughout the year among and within treatment groups. Clothianidin sensitivity decreased with increasing mite levels, but no such correlation was seen with phenothrin or amitraz. These results show that insecticide sensitivity is dynamic throughout the 5 months test. In-hive amitraz treatment according to the labeled use did not synergize sensitivity to the pesticides tested and this should alleviate concern over potential synergistic effects. Since IPM practices were largely ineffective at reducing Varroa mite infestation, reliance on chemical methods of Varroa mite management is likely to continue. However, miticides must be used judiciously so the long term effectiveness of these compounds can be maximized. These data demonstrate the complex and dynamic variables that contribute to honey bee colony health. The results underscore the importance of controlling for as many of these variables as possible in order to accurately determine the effects of each of these factors as they act alone or in concert with others. ¬© 2017 by the authors; licensee MDPI, Basel, Switzerland.",2017///,2017.0,10.3390/insects8010009,8.0,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009726572&doi=10.3390%2finsects8010009&partnerID=40&md5=b790e3c5ad271f79807654c464e2e0e2,Scopus,,,,,,1,68,0,unspecified sensitivity
213,723.0,JOUR,Ecologically Appropriate Xenobiotics Induce Cytochrome P450s in Apis mellifera,"['Johnson, RM', 'Mao, WF', 'Pollock, HS', 'Niu, GD', 'Schuler, MA', 'Berenbaum, MR']",PLOS ONE,"Background: Honey bees are exposed to phytochemicals through the nectar, pollen and propolis consumed to sustain the colony. They may also encounter mycotoxins produced by Aspergillus fungi infesting pollen in beebread. Moreover, bees are exposed to agricultural pesticides, particularly in-hive acaricides used against the parasite Varroa destructor. They cope with these and other xenobiotics primarily through enzymatic detoxificative processes, but the regulation of detoxificative enzymes in honey bees remains largely unexplored. Methodology/Principal Findings: We used several approaches to ascertain effects of dietary toxins on bee susceptibility to synthetic and natural xenobiotics, including the acaricide tau-fluvalinate, the agricultural pesticide imidacloprid, and the naturally occurring mycotoxin aflatoxin. We administered potential inducers of cytochrome P450 enzymes, the principal biochemical system for Phase 1 detoxification in insects, to investigate how detoxification is regulated. The drug phenobarbital induces P450s in many insects, yet feeding bees with phenobarbital had no effect on the toxicity of taufluvalinate, a pesticide known to be detoxified by bee P450s. Similarly, no P450 induction, as measured by tau-fluvalinate tolerance, occurred in bees fed xanthotoxin, salicylic acid, or indole-3-carbinol, all of which induce P450s in other insects. Only quercetin, a common pollen and honey constituent, reduced tau-fluvalinate toxicity. In microarray comparisons no change in detoxificative gene expression was detected in phenobarbital-treated bees. However, northern blot analyses of guts of bees fed extracts of honey, pollen and propolis showed elevated expression of three CYP6AS P450 genes. Diet did not influence tau-fluvalinate or imidacloprid toxicity in bioassays; however, aflatoxin toxicity was higher in bees consuming sucrose or high-fructose corn syrup than in bees consuming honey. Conclusions/Significance: These results suggest that regulation of honey bee P450s is tuned to chemicals occurring naturally in the hive environment and that, in terms of toxicological capacity, a diet of sugar is not equivalent to a diet of honey.",2012/02/03/,2012.0,10.1371/journal.pone.0031051,7.0,2,,,,,,1932-6203,WOS:000302178400026,,,1,69,0,unspecified toxicity
189,699.0,JOUR,"Differential responses of Apis mellifera heat shock protein genes to heat shock, flower-thinning formulations, and imidacloprid","['Koo, J.', 'Son, T.-G.', 'Kim, S.-Y.', 'Lee, K.-Y.']",Journal of Asia-Pacific Entomology,"The honey bee, Apis mellifera, is a cosmopolitan pollination insect. Recently, global populations of honey bees have rapidly declined owing to colony collapse disorder (CCD), the mechanism of which is still unknown. Here, we used mRNA levels of heat shock protein (HSP) genes as molecular markers of response to three types of external stress: thermal shock, flower-thinning agents, and pesticides. When worker bees were exposed to temperatures of 4, 27, 40, 45 and 50. ¬∞C for 1. h, decreased survival occurred only at 50. ¬∞C. Further, increased levels of hsp70, grp78, and hsp90, but not hsp40, were detected, and reached a maximum at 45. ¬∞C, particularly in the hypopharyngeal glands and fat bodies. Artificial ingestion of two flower-thinning agents containing either 0.1% boron and zinc, or 1% sulfur increased hsp70 and grp78 levels at different rates without affecting hsp40 and hsp90 levels, and had no effect on workers' mortality. However, ingestion of imidacloprid solution (0.5-50. ppm) increased mortality in workers and decreased the levels of hsp70, grp78, and hsp90 in a dose-dependent manner. Our results showed that the responses of honey bees to each hsp are differential and highly specific to different stresses. This study suggests that the unique expression profiles of hsps can be used as valuable tools for monitoring the susceptibility of honey bees to various environmental impacts. ¬© 2015 Korean Society of Applied Entomology, Taiwan Entomological Society and Malaysian Plant Protection Society.",2015///,2015.0,10.1016/j.aspen.2015.06.011,18.0,3,583.0,589,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938692687&doi=10.1016%2fj.aspen.2015.06.011&partnerID=40&md5=ca622a258e708ba3f9e2a930c016ff69,Scopus,,,,,,1,70,0,
79,589.0,JOUR,Induced thiacloprid insensitivity in honeybees (Apis mellifera L.) is associated with up-regulation of detoxification genes,"['Alptekin, S.', 'Bass, C.', 'Nicholls, C.', 'Paine, M.J.', 'Clark, S.J.', 'Field, L.', 'Moores, G.D.']",Insect molecular biology,"Honey bees, Apis mellifera, are markedly less sensitive to neonicotinoid insecticides containing a cyanoimino pharmacophore than to those with a nitroimino group. Although previous work has suggested that this results from enhanced metabolism of the former by detoxification enzymes, the specific enzyme(s) involved remain to be characterized. In this work, a pretreatment of honey bees with a sublethal dose of thiacloprid resulted in induced insensitivity to the same compound immediately following thiacloprid feeding. A longer pretreatment time resulted in no, or increased, sensitivity. Transcriptome profiling, using microarrays, identified a number of genes encoding detoxification enzymes that were over-expressed significantly in insecticide-treated bees compared with untreated controls. These included five P450s, CYP6BE1, CYP305D1, CYP6AS5, CYP315A1, CYP301A1, and a carboxyl/cholinesterase (CCE) CCE8. Four of these P450s were functionally expressed in Escherichia coli and their ability to metabolize thiacloprid examined by liquid chromatography-mass spectrometry (LC-MS) analysis. ¬© 2016 The Royal Entomological Society.",2016///,2016.0,10.1111/imb.12211,25.0,2,171.0,180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987792387&doi=10.1111%2fimb.12211&partnerID=40&md5=7e42084bc61becf957b7068528d8439c,Scopus,,,,,,1,71,0,unspecified sensitivity
203,713.0,JOUR,Drone honey bees are disproportionately sensitive to abiotic stressors despite expressing high levels of stress response proteins,"['McAfee, A.', 'Metz, B.N.', 'Milone, J.P.', 'Foster, L.J.', 'Tarpy, D.R.']",Communications Biology,"Drone honey bees (Apis mellifera) are the obligate sexual partners of queens, and the availability of healthy, high-quality drones directly affects a queen‚Äôs fertility and productivity. Yet, our understanding of how stressors affect adult drone fertility, survival, and physiology is presently limited. Here, we investigated sex biases in susceptibility to abiotic stressors (cold stress, topical imidacloprid exposure, and topical exposure to a realistic cocktail of pesticides). We found that drones (haploid males) were more sensitive to cold and imidacloprid exposure than workers (sterile, diploid females), but the cocktail was not toxic at the concentrations tested. We corroborated this lack of cocktail toxicity with in-hive exposures via pollen feeding. We then used quantitative proteomics to investigate protein expression profiles in the hemolymph of topically exposed workers and drones, and found that 34 proteins were differentially expressed in exposed drones relative to controls, but none were differentially expressed in exposed workers. Contrary to our hypothesis, we show that drones express surprisingly high baseline levels of putative stress response proteins relative to workers. This suggests that drones‚Äô stress tolerance systems are fundamentally rewired relative to workers, and susceptibility to stress depends on more than simply gene dose or allelic diversity. ¬© 2022, The Author(s).",2022///,2022.0,10.1038/s42003-022-03092-7,5.0,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124776154&doi=10.1038%2fs42003-022-03092-7&partnerID=40&md5=614a421a5156584ebdb4e8019b3529ca,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'imidacloprid', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'female', 'pesticide', 'Pesticides', 'drug effect', 'physiology', 'male', 'Male', 'Female', 'physiological stress', 'Stress, Physiological', 'Gene Expression Regulation', 'gene expression regulation', 'sex factor', 'Sex Factors', 'cold', 'Cold Temperature']",,,,,1,72,0,unspecified sensitivity
182,692.0,JOUR,Effects of neonicotinoid dust from maize seed-dressing on honey bees,"['Sgolastra, F.', 'Renzi, T.', 'Draghetti, S.', 'Medrzycki, P.', 'Lodesani, M.', 'Maini, S.', 'Porrini, C.']",Bulletin of Insectology,"In Northern Italy from 2000 to 2008, many spring bee mortalities were clearly linked to sowing of maize seeds dressed with insecticides. In the present study, we investigated the effects on honey bees of clothianidin derived from maize seed-dressing (Poncho¬Æ) in laboratory (test by indirect contact) and in semi-field conditions. Despite the reduction of dust dispersion due to the application of the best available sowing techniques (pneumatic seeder equipped with deflector, improvement of seed-dressing quality) our results showed negative effects on honey bees at individual level. In semi-field study, no effect was observed at the colony level despite the high bee mortality rate for 2-3 days after dust application. However, we can expect a colony decline and low honey production if this high forager mortality rate lasts for longer than 10 days. Such a situation is possible if the sowing period lasts several days as in the Po Valley, where the landscape is characterized by extended maize cultivation. Specific methodologies to assess the effects of dust have never been included in the official guidelines for the evaluation of side-effects of plant protection products on honey bees. For this reason, suitable and standardized methods for testing in laboratory and in semi-field conditions the effects on honey bees of contaminated dust dispersed during sowing were evaluated.",2012///,2012.0,,65.0,2,273.0,280,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869105820&partnerID=40&md5=94b2519d7220eb1ab9754faf210f9a4f,Scopus,,,,,,1,73,0,unspecified  effects on honey bees at individual level
210,720.0,CONF,Effects of phenolic bioactive substances on reducing mortality of bees (Apis mellifera) intoxicated by thiacloprid,"['Hybl, M', 'Mraz, P', 'Sipos, J', 'Kovarova, D', 'Pridal, A']",MENDELNET 2019: PROCEEDINGS OF 26TH INTERNATIONAL PHD STUDENTS CONFERENCE,"Nutrition is one of the major concerns related to the world decline in honey bee populations as malnutrition in the honeybee is associated with immune system impairment and increased pesticide susceptibility. The aim of this study was to test the effect of biologically active substances (mixture of phenolic acids and flavonoids) on mortality of worker bees intoxicated by thiacloprid. The tests were carried out in vitro on caged bees. Significantly lower mortality rate was observed in intoxicated bees treated by a mixture of phenolic compounds compared with the intoxicated and the untreated bees. It resulted probably from increased detoxification abilities of bees (due to increased phenol content and antioxidant activity in bee bodies). Therefore, the addition of phenolic substances to bee nutrition can probably lead to increased detoxifying capacity of bees which is often reduced by malnutrition caused by degradation of environment and common beekeeping management.",2019///,2019.0,,,,131.0,135,,,,978-80-7509-688-3,WOS:000576735500022,,,1,74,0,unspecified mortality
50,560.0,JOUR,Enantioselective Olfactory Effects of the Neonicotinoid Dinotefuran on Honey Bees (Apis mellifera L.),"['Liu, S.', 'Liu, Y.', 'He, F.', 'Zhang, H.', 'Li, X.', 'Tan, H.']",Journal of Agricultural and Food Chemistry,"Sublethal exposure to neonicotinoids affects honey bee olfaction, but few studies have investigated the sublethal effects of the enantioselective neonicotinoid dinotefuran on honey bee olfaction. This study assessed the sublethal olfactory toxicity of dinotefuran enantiomers to honey bees. Compared to R-dinotefuran, S-dinotefuran had higher acute oral toxicity, sucrose sensitivity effects, octopamine concentrations, lower learning ability, and memory effects on honey bees. High-throughput circular RNA sequencing of the honey bee brain revealed that R-dinotefuran caused more gene regulatory changes than S-dinotefuran. Gene ontology enrichment and Kyoto Encyclopedia of Genes and Genomes pathway analyses demonstrated that the SERCA, Kca, and Maxik genes may be related to the enantioselective effects of dinotefuran isomers on honey bee olfaction. These results indicated that the current ecotoxicological safety knowledge about chiral dinotefuran effects on honey bees should be amended. ¬© 2019 American Chemical Society.",2019///,2019.0,10.1021/acs.jafc.9b04851,67.0,43,12105.0,12116,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074157299&doi=10.1021%2facs.jafc.9b04851&partnerID=40&md5=f81dd2acd10a4005f46177e2157fa33e,Scopus,,,,,,1,75,0,unspecificed acute oral toxicity
147,657.0,JOUR,Toxicological Effect and Molecular Mechanism of the Chiral Neonicotinoid Dinotefuran in Honeybees,"['Zhang, Q.', 'Fu, L.', 'Cang, T.', 'Tang, T.', 'Guo, M.', 'Zhou, B.', 'Zhu, G.', 'Zhao, M.']",Environmental Science and Technology,"With the increasing demand for pollinating services, the wellness of honeybees has received widespread attention. Recent evidence indicated honeybee health might be posed a potential threat by widely used neonicotinoids worldwide. However, little is known about the molecular mechanism of these insecticides in honeybees especially at an enantiomeric level. In this study, we selected two species of bees, Apis mellifera (A. mellifera) and Apis cerana (A. cerana), to assess the toxicity and molecular mechanism of neonicotinoid dinotefuran and its enantiomers. The results showed that S-dinotefuran was more toxic than rac-dinotefuran and R-dinotefuran to honeybees by oral and contact exposures as much as 114 times. A. cerana was more susceptible to highly toxic enantiomer S-dinotefuran. S-dinotefuran induced the immune system response in A. cerana after 48 h exposure and significant changes were observed in the neuronal signaling of A. mellifera under three forms of dinotefuran exposure. Moreover, molecular docking also revealed that S-dinotefuran formed more hydrogen bonds than R-dinotefuran with nicotinic acetylcholine receptor, indicating the higher toxicity of S-dinotefuran. Data provided here show that R-dinotefuran may be a safer alternative to control pests and protect pollinators than rac-dinotefuran. ¬© 2021 American Chemical Society",2022///,2022.0,10.1021/acs.est.1c05692,56.0,2,1104.0,1112,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122740969&doi=10.1021%2facs.est.1c05692&partnerID=40&md5=b66ad3c5eb863fcd6b67a8268cbb6efe,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'ecotoxicology', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pest control', 'animal experiment', 'Article', 'controlled study', 'neonicotinoid pesticide', 'nonhuman', 'Apis mellifera', 'environmental exposure', 'guanidine derivative', 'Guanidines', 'honeybee', 'toxicity', 'nicotinic receptor', 'adult', 'acute toxicity', 'chemistry', 'lifespan', 'mortality', 'Toxicity', 'toxicity testing', 'toxicology', 'Health risks', 'vitellogenin', 'LD50', 'bioassay', 'messenger RNA', 'Apis cerana', 'ecotoxicity', 'acetylcholinesterase', 'enzyme activity', 'immune system', 'hydrogen bond', 'molecular docking', 'dinotefuran', 'Molecular Docking Simulation', 'animal model', 'Dinotefuran enantiomer', 'Dinotefuran', 'genetic transcription', 'molecular analysis', 'signal transduction', 'chirality', 'Enantiomers', 'protein content', 'enantiomer', 'Hydrogen bonds', 'mRNA expression level', 'dinotefuran enantiomers', 'Effect mechanism', 'enantiomeric ratio', 'Enantiomerics', 'molecular mechanism', 'Molecular mechanism', 'Potential threats', 'Toxicological effects']",,,,,1,76,0,
121,631.0,JOUR,Insights into the degradation and toxicity difference mechanism of neonicotinoid pesticides in honeybees by mass spectrometry imaging,"['Zhang, Y', 'Chen, D', 'Du, MY', 'Ma, LL', 'Li, P', 'Qin, R', 'Yang, JR', 'Yin, ZB', 'Wu, XZ', 'Xu, HH']",SCIENCE OF THE TOTAL ENVIRONMENT,"Honeybees are essential for the pollination of a wide variety of crops and flowering plants, whereas they are confronting decline around the world due to the overuse of pesticides, especially neonicotinoids. The mechanism behind the negative impacts of neonicotinoids on honeybees has attracted considerable interest, yet it remains unknown due to the limited insights into the spatiotemporal distribution of pesticides in honeybees. Herein, we demonstrated the use of matrix-assisted laser desorption/ionization mass spectrometry imaging (MALDIMSI) for the spatiotemporal visualization of neonicotinoids, such as N-nitroguanidine (dinotefuran) and Ncyanoamidine (acetamiprid) compounds, administered by oral application or direct contact, in the whole-body section of honeybees. The MSI results revealed that both dinotefuran and acetamiprid can quickly penetrate various biological barriers and distribute within the whole-body section of honeybees, but acetamiprid can be degraded much faster than dinotefuran. The degradation rate of acetamiprid is significantly decreased when piperonyl butoxide (PBO) is applied, whereas that of dinotefuran remains almost unchanged. These two factors might contribute to the fact that dinotefuran affords a higher toxicity to honeybees than acetamiprid. Moreover, the toxicity and degradation rate of acetamiprid can be affected by co-application with tebuconazole. Taken together, the results presented here indicate that the discrepant toxicity between dinotefuran and acetamiprid does not lie in the difference in their of various barriers of but in the degradation rate of neonicotinoid pesticides within honeybee tissues. Moreover, new perspectives are given to better understand the causes of the current decline in honeybee populations posed by insecticides, providing guidelines for the precise use of conventional agrochemicals and the rational design of novel pesticide candidates. (C) 2021 Elsevier B.V. All rights reserved.",2021/06/20/,2021.0,10.1016/j.scitotenv.2021.145170,774.0,,,,,,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'acetamiprid', 'animal experiment', 'Article', 'controlled study', 'neonicotinoid pesticide', 'nonhuman', 'pesticide', 'Pesticides', 'Apis mellifera', 'honeybee', 'toxicity', 'nicotinic receptor', 'adult', 'acute toxicity', 'Toxicity', 'toxicity testing', 'Agricultural chemicals', 'animal tissue', 'cytochrome P450', 'Flowering plants', 'mass spectrometry', 'synergism', 'piperonyl butoxide', 'Population statistics', 'Magnoliophyta', 'dinotefuran', 'chemical structure', 'young adult', 'Degradation', 'Mass spectrometry', 'tebuconazole', 'Drug products', 'Honeybees', 'geographic distribution', 'spatiotemporal analysis', 'degradation', 'matrix-assisted laser desorption-ionization mass spectrometry', 'Mass Spectrometry', 'Desorption', 'Rational design', 'image analysis', 'Mass-spectrometry imaging', 'Biological barrier', 'Degradation rate', 'Mass spectrometry imaging', 'Matrix-assisted laser desorption/ionization mass spectrometry', 'Spatio-temporal visualizations', 'Spatiotemporal distributions', 'Synergy effect', 'visualization']",0048-9697,WOS:000641162000005,,,1,77,0,unspecified toxicity
83,593.0,JOUR,Changes in social behavior are induced by pesticide ingestion in a Neotropical stingless bee,"['Boff, S', 'Friedel, A', 'Mussury, RM', 'Lenis, PR', 'Raizer, J']",ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,"Throughout evolutionary history bees have developed complex communication systems. For social bees, communication is important for both the individual and the development of the colony. Successful communication helps bees to recognize relatives, defend the colony, and promote recruitment to optimize foraging of floral-resources. Bees' contribution to pollination is of broad environmental and economic importance. However, studies have reported that anthropogenic actions, such as the use of pesticides, negatively affect bee survival and behavior. We tested the effect of a commercially available pesticide mix containing two pesticide classes, a neonicotinoid and a pyrethroid, on the social behavior of the stingless bee, Melipona quadrifasciata (Lepeletier, 1863). After determining a sublethal dose of the pesticides, we tested the effect of an acute dose on antennation and trophallaxis behaviors of worker bees. Our results showed a drastic reduction in the communication and social interactions of bees.",2018/11/30/,2018.0,10.1016/j.ecoenv.2018.08.061,164.0,,548.0,553,,,,0147-6513,WOS:000449247600064,,,1,78,0,unspecified determination of sublethal doses
320,830.0,JOUR,Fungivorous mites enhance the survivorship and development of stingless bees even when exposed to pesticides,"['Rosa-Fontana, AS', 'Dorigo, AS', 'Malaquias, JB', 'Pach√∫, JKS', 'Nocelli, RCF', 'Tosi, S', 'Malaspina, O']",SCIENTIFIC REPORTS,"Stingless bees are the largest group of eusocial bees in the world. They play an essential role as crop pollinators and have been considered for inclusion in pesticide risk assessments (RAs). Beyond the mutualism involving stingless bee larvae and fungi, the fungivorous mite Proctotydaeus (Neotydeolus) alvearii proved to be interesting for studies of associations with stingless bees. Their presence is related to colony strength and health, showing a permanent-host-association level. Here, we tested whether the coexistence with P. (N.) alvearii affects stingless bee larvae survivorship and development, including when fed pesticide-dosed food. We chose dimethoate, the reference standard for toxicity tests, and thiamethoxam, widely used in neotropical crops and listed to be reassessed in RAs. Bees associated with the mites showed higher larval survivorship rates, even in the dosed ones, and revealed changes in the developmental time and body size. Our study represents the first approach to stingless bee responses to the coexistence of fungivorous mites inside brood cells, leading us to believe that these mites play a beneficial role in stingless bees, including when they are exposed to pesticides.",2022/12/05/,2022.0,10.1038/s41598-022-25482-x,12.0,1,,,,,"['animal', 'Animals', 'bee', 'Bees', 'pesticide', 'Pesticides', 'larva', 'Larva', 'thiamethoxam', 'Thiamethoxam', 'mite', 'Mites', 'survivorship', 'Survivorship']",2045-2322,WOS:000984275000085,,,1,79,0,unspeified mortality
